time,throughput
18.52858354921,1177600.0
18.54858354921,1075200.0
18.56858354921,1126400.0
18.58858354921,1177600.0
18.60858354921,1228800.0
18.62858354921,1177600.0
18.84858354921,1228800.0
18.86858354921,1177600.0
19.08858354921,1228800.0
19.10858354921,1177600.0
19.24858354921,1024000.0
19.26858354921,614400.0
19.28858354921,1024000.0
19.38858354921,1075200.0
19.40858354921,1024000.0
19.50858354921,1075200.0
19.52858354921,1024000.0
19.54858354921,1075200.0
19.56858354921,1126400.0
20.18858354921,1075200.0
20.20858354921,1177600.0
20.22858354921,1126400.0
20.30858354921,1075200.0
20.32858354921,1177600.0
20.34858354921,1126400.0
20.40858354921,1075200.0
20.42858354921,1126400.0
20.44858354921,1177600.0
20.46858354921,1126400.0
20.52858354921,1075200.0
20.54858354921,1126400.0
20.56858354921,1177600.0
20.58858354921,1126400.0
20.62858354921,1075200.0
20.64858354921,1228800.0
20.66858354921,1177600.0
20.88858354921,1228800.0
20.90858354921,1177600.0
21.10858354921,1228800.0
21.12858354921,1177600.0
21.34858354921,1228800.0
21.36858354921,1177600.0
21.58858354921,1228800.0
21.60858354921,1177600.0
21.82858354921,1228800.0
21.84858354921,1177600.0
22.06858354921,1228800.0
22.08858354921,1177600.0
22.30858354921,1228800.0
22.32858354921,1177600.0
22.54858354921,1228800.0
22.56858354921,1177600.0
22.78858354921,1228800.0
22.80858354921,1177600.0
22.98858354921,460800.0
23.00858354921,1075200.0
23.02858354921,1126400.0
23.20858354921,1177600.0
23.38858354921,1228800.0
23.40858354921,1177600.0
23.62858354921,1228800.0
23.64858354921,1177600.0
23.84858354921,972800.0
23.86858354921,665600.0
23.88858354921,1024000.0
23.98858354921,1075200.0
24.00858354921,1024000.0
24.10858354921,1075200.0
24.12858354921,1024000.0
24.14858354921,1075200.0
24.16858354921,1126400.0
25.04858354921,1075200.0
25.06858354921,1177600.0
25.08858354921,1126400.0
25.16858354921,1075200.0
25.18858354921,1177600.0
25.20858354921,1126400.0
25.24858354921,1177600.0
25.42858354921,1228800.0
25.44858354921,1177600.0
25.66858354921,1228800.0
25.68858354921,1177600.0
25.90858354921,1228800.0
25.92858354921,1177600.0
26.14858354921,1228800.0
26.16858354921,1177600.0
26.38858354921,1228800.0
26.40858354921,1177600.0
26.62858354921,1228800.0
26.64858354921,1177600.0
26.86858354921,1228800.0
26.88858354921,1177600.0
27.10858354921,1228800.0
27.12858354921,1177600.0
27.32858354921,1228800.0
27.34858354921,1177600.0
27.56858354921,1228800.0
27.58858354921,460800.0
27.60858354921,1024000.0
27.62858354921,1126400.0
27.64858354921,1177600.0
27.66858354921,1126400.0
27.68858354921,1075200.0
27.70858354921,1126400.0
27.76858354921,1177600.0
27.78858354921,1075200.0
27.80858354921,1177600.0
27.94858354921,1228800.0
27.96858354921,1177600.0
28.18858354921,1228800.0
28.20858354921,1177600.0
28.42858354921,1228800.0
28.44858354921,870400.0
28.46858354921,665600.0
28.48858354921,1075200.0
28.50858354921,1024000.0
28.60858354921,1075200.0
28.62858354921,1024000.0
28.72858354921,1075200.0
28.76858354921,1126400.0
29.84858354921,1177600.0
29.98858354921,1228800.0
30.00858354921,1177600.0
30.22858354921,1228800.0
30.24858354921,1177600.0
30.46858354921,1228800.0
30.48858354921,1177600.0
30.70858354921,1228800.0
30.72858354921,1177600.0
30.94858354921,1228800.0
30.96858354921,1177600.0
31.16858354921,1228800.0
31.18858354921,1177600.0
31.40858354921,1228800.0
31.42858354921,1177600.0
31.64858354921,1228800.0
31.66858354921,1177600.0
31.88858354921,1228800.0
31.90858354921,1177600.0
32.12858354921,1228800.0
32.14858354921,1177600.0
32.18858354921,460800.0
32.20858354921,1075200.0
32.24858354921,1126400.0
32.26858354921,1177600.0
32.28858354921,1126400.0
32.32858354921,1075200.0
32.34858354921,1126400.0
32.38858354921,1177600.0
32.40858354921,1126400.0
32.42858354921,1177600.0
32.50858354921,1228800.0
32.52858354921,1177600.0
32.74858354921,1228800.0
32.76858354921,1177600.0
32.98858354921,1228800.0
33.00858354921,1177600.0
33.04858354921,819200.0
33.06858354921,716800.0
33.08858354921,1075200.0
33.10858354921,1024000.0
33.20858354921,1075200.0
33.22858354921,1024000.0
33.32858354921,1075200.0
33.34858354921,1126400.0
33.36858354921,1075200.0
33.38858354921,1126400.0
33.44858354921,1177600.0
33.46858354921,1126400.0
33.48858354921,1075200.0
33.50858354921,1126400.0
33.56858354921,1177600.0
33.58858354921,1075200.0
33.60858354921,1126400.0
33.68858354921,1177600.0
33.70858354921,1075200.0
33.72858354921,1126400.0
34.44858354921,1177600.0
34.54858354921,1228800.0
34.56858354921,1177600.0
34.78858354921,1228800.0
34.80858354921,1177600.0
35.00858354921,1228800.0
35.02858354921,1177600.0
35.24858354921,1228800.0
35.26858354921,1177600.0
35.48858354921,1228800.0
35.50858354921,1177600.0
35.72858354921,1228800.0
35.74858354921,1177600.0
35.96858354921,1228800.0
35.98858354921,1177600.0
36.20858354921,1228800.0
36.22858354921,1177600.0
36.44858354921,1228800.0
36.46858354921,1177600.0
36.68858354921,1228800.0
36.70858354921,1177600.0
36.76858354921,1126400.0
36.78858354921,512000.0
36.80858354921,1075200.0
36.82858354921,1126400.0
37.02858354921,1177600.0
37.04858354921,1228800.0
37.06858354921,1177600.0
37.28858354921,1228800.0
37.30858354921,1177600.0
37.52858354921,1228800.0
37.54858354921,1177600.0
37.64858354921,768000.0
37.68858354921,1024000.0
37.70858354921,1126400.0
37.72858354921,1024000.0
37.76858354921,972800.0
37.78858354921,1024000.0
37.82858354921,1126400.0
37.84858354921,1024000.0
37.86858354921,972800.0
37.88858354921,1024000.0
37.94858354921,1177600.0
37.96858354921,1126400.0
38.00858354921,1075200.0
38.02858354921,1126400.0
38.06858354921,1177600.0
38.08858354921,1126400.0
38.10858354921,1075200.0
38.12858354921,1126400.0
38.18858354921,1177600.0
38.20858354921,1126400.0
38.22858354921,1075200.0
38.24858354921,1126400.0
38.30858354921,1177600.0
38.32858354921,1075200.0
38.34858354921,1126400.0
38.42858354921,1177600.0
38.44858354921,1075200.0
38.46858354921,1126400.0
39.04858354921,1177600.0
39.08858354921,1228800.0
39.10858354921,1177600.0
39.32858354921,1228800.0
39.34858354921,1177600.0
39.56858354921,1228800.0
39.58858354921,1177600.0
39.80858354921,1228800.0
39.82858354921,1177600.0
40.04858354921,1228800.0
40.06858354921,1177600.0
40.28858354921,1228800.0
40.30858354921,1177600.0
40.52858354921,1228800.0
40.54858354921,1177600.0
40.76858354921,1228800.0
40.78858354921,1177600.0
41.00858354921,1228800.0
41.02858354921,1177600.0
41.22858354921,1228800.0
41.24858354921,1177600.0
41.36858354921,1075200.0
41.38858354921,563200.0
41.40858354921,1075200.0
41.42858354921,1126400.0
41.60858354921,1177600.0
41.84858354921,1228800.0
41.86858354921,1177600.0
42.08858354921,1228800.0
42.10858354921,1177600.0
42.28858354921,460800.0
42.30858354921,1024000.0
42.32858354921,1075200.0
42.34858354921,1024000.0
42.44858354921,1075200.0
42.46858354921,1024000.0
42.56858354921,1126400.0
42.60858354921,1075200.0
42.62858354921,1126400.0
42.68858354921,1177600.0
42.70858354921,1075200.0
42.72858354921,1126400.0
42.80858354921,1177600.0
42.82858354921,1075200.0
42.84858354921,1126400.0
43.66858354921,1177600.0
43.88858354921,1228800.0
43.90858354921,1177600.0
44.12858354921,1228800.0
44.14858354921,1177600.0
44.36858354921,1228800.0
44.38858354921,1177600.0
44.60858354921,1228800.0
44.62858354921,1177600.0
44.82858354921,1228800.0
44.84858354921,1177600.0
45.06858354921,1228800.0
45.08858354921,1177600.0
45.30858354921,1228800.0
45.32858354921,1177600.0
45.54858354921,1228800.0
45.56858354921,1177600.0
45.78858354921,1228800.0
45.80858354921,1177600.0
46.00858354921,512000.0
46.02858354921,1075200.0
46.04858354921,1126400.0
46.24858354921,1177600.0
46.40858354921,1228800.0
46.42858354921,1177600.0
46.62858354921,1228800.0
46.64858354921,1177600.0
46.86858354921,1228800.0
46.88858354921,460800.0
46.90858354921,972800.0
46.92858354921,1024000.0
46.94858354921,1126400.0
46.96858354921,1024000.0
46.98858354921,972800.0
47.00858354921,1024000.0
47.06858354921,1126400.0
47.08858354921,972800.0
47.10858354921,1024000.0
47.16858354921,1075200.0
47.18858354921,1177600.0
47.20858354921,1126400.0
47.24858354921,1075200.0
47.26858354921,1126400.0
47.30858354921,1177600.0
47.32858354921,1126400.0
47.34858354921,1075200.0
47.36858354921,1126400.0
47.42858354921,1177600.0
47.44858354921,1126400.0
47.46858354921,1075200.0
47.48858354921,1126400.0
47.54858354921,1177600.0
47.56858354921,1075200.0
47.58858354921,1126400.0
47.66858354921,1177600.0
47.68858354921,1075200.0
47.70858354921,1126400.0
48.26858354921,1177600.0
48.42858354921,1228800.0
48.44858354921,1177600.0
48.66858354921,1228800.0
48.68858354921,1177600.0
48.90858354921,1228800.0
48.92858354921,1177600.0
49.14858354921,1228800.0
49.16858354921,1177600.0
49.38858354921,1228800.0
49.40858354921,1177600.0
49.62858354921,1228800.0
49.64858354921,1177600.0
49.86858354921,1228800.0
49.88858354921,1177600.0
50.10858354921,1228800.0
50.12858354921,1177600.0
50.34858354921,1228800.0
50.36858354921,1177600.0
50.58858354921,1228800.0
50.60858354921,460800.0
50.62858354921,1075200.0
50.64858354921,1126400.0
50.84858354921,1177600.0
50.94858354921,1228800.0
50.96858354921,1177600.0
51.18858354921,1228800.0
51.20858354921,1177600.0
51.42858354921,1228800.0
51.44858354921,1177600.0
51.48858354921,460800.0
51.50858354921,1024000.0
51.56858354921,1075200.0
51.58858354921,1024000.0
51.62858354921,972800.0
51.64858354921,1024000.0
51.66858354921,1075200.0
51.70858354921,1024000.0
51.72858354921,972800.0
51.74858354921,1024000.0
51.76858354921,1075200.0
51.78858354921,1177600.0
51.80858354921,1126400.0
51.88858354921,1075200.0
51.90858354921,1177600.0
51.92858354921,1126400.0
51.98858354921,1075200.0
52.00858354921,1126400.0
52.02858354921,1177600.0
52.04858354921,1126400.0
52.08858354921,1075200.0
52.10858354921,1126400.0
52.14858354921,1177600.0
52.16858354921,1126400.0
52.20858354921,1075200.0
52.22858354921,1126400.0
52.26858354921,1177600.0
52.28858354921,1126400.0
52.30858354921,1075200.0
52.32858354921,1126400.0
52.38858354921,1177600.0
52.40858354921,1126400.0
52.42858354921,1075200.0
52.44858354921,1126400.0
52.50858354921,1177600.0
52.52858354921,1075200.0
52.54858354921,1126400.0
52.62858354921,1177600.0
52.64858354921,1075200.0
52.66858354921,1126400.0
52.86858354921,1177600.0
52.98858354921,1228800.0
53.00858354921,1177600.0
53.22858354921,1228800.0
53.24858354921,1177600.0
53.46858354921,1228800.0
53.48858354921,1177600.0
53.70858354921,1228800.0
53.72858354921,1177600.0
53.94858354921,1228800.0
53.96858354921,1177600.0
54.18858354921,1228800.0
54.20858354921,1177600.0
54.42858354921,1228800.0
54.44858354921,1177600.0
54.66858354921,1228800.0
54.68858354921,1177600.0
54.88858354921,1228800.0
54.90858354921,1177600.0
55.12858354921,1228800.0
55.14858354921,1177600.0
55.20858354921,460800.0
55.22858354921,1075200.0
55.24858354921,1126400.0
55.44858354921,1177600.0
55.50858354921,1228800.0
55.52858354921,1177600.0
55.74858354921,1228800.0
55.76858354921,1177600.0
55.98858354921,1228800.0
56.00858354921,1177600.0
56.08858354921,460800.0
56.10858354921,1024000.0
56.16858354921,1075200.0
56.18858354921,1024000.0
56.28858354921,1075200.0
56.30858354921,1024000.0
56.36858354921,1075200.0
56.38858354921,1126400.0
56.50858354921,1075200.0
56.52858354921,1177600.0
56.54858354921,1126400.0
56.62858354921,1075200.0
56.64858354921,1177600.0
56.66858354921,1126400.0
56.72858354921,1075200.0
56.74858354921,1126400.0
56.76858354921,1177600.0
56.78858354921,1126400.0
56.84858354921,1075200.0
56.86858354921,1126400.0
56.88858354921,1177600.0
56.90858354921,1126400.0
56.94858354921,1075200.0
56.96858354921,1126400.0
57.00858354921,1177600.0
57.02858354921,1126400.0
57.06858354921,1075200.0
57.08858354921,1126400.0
57.12858354921,1177600.0
57.14858354921,1126400.0
57.16858354921,1075200.0
57.18858354921,1126400.0
57.24858354921,1177600.0
57.26858354921,1126400.0
57.28858354921,1075200.0
57.30858354921,1126400.0
57.36858354921,1177600.0
57.38858354921,1075200.0
57.40858354921,1126400.0
57.46858354921,1177600.0
57.54858354921,1228800.0
57.56858354921,1177600.0
57.78858354921,1228800.0
57.80858354921,1177600.0
58.02858354921,1228800.0
58.04858354921,1177600.0
58.26858354921,1228800.0
58.28858354921,1177600.0
58.50858354921,1228800.0
58.52858354921,1177600.0
58.72858354921,1228800.0
58.74858354921,1177600.0
58.96858354921,1228800.0
58.98858354921,1177600.0
59.20858354921,1228800.0
59.22858354921,1177600.0
59.44858354921,1228800.0
59.46858354921,1177600.0
59.68858354921,1228800.0
59.70858354921,1177600.0
59.80858354921,460800.0
59.82858354921,1075200.0
59.84858354921,1126400.0
60.04858354921,1177600.0
60.06858354921,1228800.0
60.08858354921,1177600.0
60.30858354921,1228800.0
60.32858354921,1177600.0
60.54858354921,1228800.0
60.56858354921,1177600.0
60.66858354921,1126400.0
60.68858354921,512000.0
60.70858354921,1024000.0
60.78858354921,1075200.0
60.80858354921,1024000.0
60.90858354921,1075200.0
60.92858354921,1024000.0
60.96858354921,1075200.0
60.98858354921,1126400.0
61.58858354921,1075200.0
61.60858354921,1177600.0
61.62858354921,1126400.0
61.68858354921,1075200.0
61.70858354921,1126400.0
61.72858354921,1177600.0
61.74858354921,1126400.0
61.80858354921,1075200.0
61.82858354921,1126400.0
61.84858354921,1177600.0
61.86858354921,1126400.0
61.90858354921,1075200.0
61.92858354921,1126400.0
61.96858354921,1177600.0
61.98858354921,1126400.0
62.02858354921,1075200.0
62.04858354921,1126400.0
62.06858354921,1177600.0
62.10858354921,1228800.0
62.12858354921,1177600.0
62.34858354921,1228800.0
62.36858354921,1177600.0
62.56858354921,1228800.0
62.58858354921,1177600.0
62.80858354921,1228800.0
62.82858354921,1177600.0
63.04858354921,1228800.0
63.06858354921,1177600.0
63.28858354921,1228800.0
63.30858354921,1177600.0
63.52858354921,1228800.0
63.54858354921,1177600.0
63.76858354921,1228800.0
63.78858354921,1177600.0
64.00858354921,1228800.0
64.02858354921,1177600.0
64.24858354921,1228800.0
64.26858354921,1177600.0
64.40858354921,460800.0
64.42858354921,1075200.0
64.44858354921,1126400.0
64.62858354921,1177600.0
64.84858354921,1228800.0
64.86858354921,1177600.0
65.08858354921,1228800.0
65.10858354921,1177600.0
65.30858354921,563200.0
65.32858354921,1024000.0
65.40858354921,1075200.0
65.42858354921,1024000.0
65.52858354921,1075200.0
65.54858354921,1024000.0
65.60858354921,1126400.0
65.74858354921,1075200.0
65.76858354921,1177600.0
65.78858354921,1126400.0
65.86858354921,1075200.0
65.88858354921,1177600.0
65.90858354921,1126400.0
65.96858354921,1075200.0
65.98858354921,1126400.0
66.00858354921,1177600.0
66.02858354921,1126400.0
66.06858354921,1075200.0
66.08858354921,1126400.0
66.12858354921,1177600.0
66.14858354921,1126400.0
66.18858354921,1075200.0
66.20858354921,1126400.0
66.24858354921,1177600.0
66.26858354921,1126400.0
66.28858354921,1075200.0
66.30858354921,1126400.0
66.36858354921,1177600.0
66.38858354921,1126400.0
66.40858354921,1075200.0
66.42858354921,1126400.0
66.48858354921,1177600.0
66.50858354921,1075200.0
66.52858354921,1126400.0
66.60858354921,1177600.0
66.62858354921,1075200.0
66.64858354921,1126400.0
66.68858354921,1177600.0
66.88858354921,1228800.0
66.90858354921,1177600.0
67.12858354921,1228800.0
67.14858354921,1177600.0
67.36858354921,1228800.0
67.38858354921,1177600.0
67.60858354921,1228800.0
67.62858354921,1177600.0
67.84858354921,1228800.0
67.86858354921,1177600.0
68.08858354921,1228800.0
68.10858354921,1177600.0
68.30858354921,1228800.0
68.32858354921,1177600.0
68.54858354921,1228800.0
68.56858354921,1177600.0
68.78858354921,1228800.0
68.80858354921,1177600.0
69.02858354921,870400.0
69.04858354921,716800.0
69.06858354921,1126400.0
69.26858354921,1177600.0
69.40858354921,1228800.0
69.42858354921,1177600.0
69.64858354921,1228800.0
69.66858354921,1177600.0
69.88858354921,1228800.0
69.90858354921,460800.0
69.92858354921,1075200.0
69.94858354921,1024000.0
70.02858354921,1075200.0
70.04858354921,1024000.0
70.14858354921,1075200.0
70.16858354921,1024000.0
70.20858354921,1126400.0
70.70858354921,1075200.0
70.72858354921,1177600.0
70.74858354921,1126400.0
70.82858354921,1075200.0
70.84858354921,1177600.0
70.86858354921,1126400.0
70.92858354921,1075200.0
70.94858354921,1126400.0
70.96858354921,1177600.0
70.98858354921,1126400.0
71.04858354921,1075200.0
71.06858354921,1126400.0
71.08858354921,1177600.0
71.10858354921,1126400.0
71.14858354921,1075200.0
71.16858354921,1126400.0
71.20858354921,1177600.0
71.22858354921,1126400.0
71.26858354921,1075200.0
71.28858354921,1177600.0
71.44858354921,1228800.0
71.46858354921,1177600.0
71.68858354921,1228800.0
71.70858354921,1177600.0
71.92858354921,1228800.0
71.94858354921,1177600.0
72.14858354921,1228800.0
72.16858354921,1177600.0
72.38858354921,1228800.0
72.40858354921,1177600.0
72.62858354921,1228800.0
72.64858354921,1177600.0
72.86858354921,1228800.0
72.88858354921,1177600.0
73.10858354921,1228800.0
73.12858354921,1177600.0
73.34858354921,1228800.0
73.36858354921,1177600.0
73.58858354921,1228800.0
73.60858354921,1177600.0
73.62858354921,768000.0
73.66858354921,1126400.0
73.86858354921,1177600.0
73.96858354921,1228800.0
73.98858354921,1177600.0
74.18858354921,1228800.0
74.20858354921,1177600.0
74.42858354921,1228800.0
74.44858354921,1177600.0
74.50858354921,460800.0
74.52858354921,1075200.0
74.54858354921,1024000.0
74.62858354921,1075200.0
74.64858354921,1024000.0
74.74858354921,1075200.0
74.76858354921,1024000.0
74.80858354921,1126400.0
75.56858354921,1075200.0
75.58858354921,1177600.0
75.60858354921,1126400.0
75.66858354921,1075200.0
75.68858354921,1126400.0
75.70858354921,1177600.0
75.72858354921,1126400.0
75.78858354921,1075200.0
75.80858354921,1126400.0
75.82858354921,1177600.0
75.84858354921,1126400.0
75.90858354921,1177600.0
75.98858354921,1228800.0
76.00858354921,1177600.0
76.22858354921,1228800.0
76.24858354921,1177600.0
76.46858354921,1228800.0
76.48858354921,1177600.0
76.70858354921,1228800.0
76.72858354921,1177600.0
76.94858354921,1228800.0
76.96858354921,1177600.0
77.18858354921,1228800.0
77.20858354921,1177600.0
77.42858354921,1228800.0
77.44858354921,1177600.0
77.66858354921,1228800.0
77.68858354921,1177600.0
77.90858354921,1228800.0
77.92858354921,1177600.0
78.14858354921,1228800.0
78.16858354921,1177600.0
78.22858354921,716800.0
78.24858354921,819200.0
78.26858354921,1126400.0
78.28858354921,1177600.0
78.30858354921,1075200.0
78.32858354921,1126400.0
78.46858354921,1177600.0
78.50858354921,1228800.0
78.52858354921,1177600.0
78.74858354921,1228800.0
78.76858354921,1177600.0
78.98858354921,1228800.0
79.00858354921,1177600.0
79.10858354921,460800.0
79.12858354921,1075200.0
79.14858354921,1024000.0
79.24858354921,1075200.0
79.26858354921,1024000.0
79.36858354921,1075200.0
79.38858354921,1024000.0
79.40858354921,1126400.0
80.50858354921,1177600.0
80.54858354921,1228800.0
80.56858354921,1177600.0
80.78858354921,1228800.0
80.80858354921,1177600.0
81.02858354921,1228800.0
81.04858354921,1177600.0
81.26858354921,1228800.0
81.28858354921,1177600.0
81.50858354921,1228800.0
81.52858354921,1177600.0
81.74858354921,1228800.0
81.76858354921,1177600.0
81.98858354921,1228800.0
82.00858354921,1177600.0
82.20858354921,1228800.0
82.22858354921,1177600.0
82.44858354921,1228800.0
82.46858354921,1177600.0
82.68858354921,1228800.0
82.70858354921,1177600.0
82.82858354921,665600.0
82.84858354921,870400.0
82.86858354921,1126400.0
82.90858354921,1177600.0
82.92858354921,1126400.0
82.94858354921,1075200.0
82.96858354921,1126400.0
83.02858354921,1177600.0
83.04858354921,1075200.0
83.06858354921,1228800.0
83.08858354921,1177600.0
83.30858354921,1228800.0
83.32858354921,1177600.0
83.54858354921,1228800.0
83.56858354921,1177600.0
83.70858354921,460800.0
83.72858354921,1075200.0
83.74858354921,1024000.0
83.84858354921,1075200.0
83.86858354921,1024000.0
83.96858354921,1075200.0
84.02858354921,1126400.0
84.08858354921,1177600.0
84.10858354921,1075200.0
84.12858354921,1126400.0
84.20858354921,1177600.0
84.22858354921,1075200.0
84.24858354921,1126400.0
85.10858354921,1228800.0
85.12858354921,1177600.0
85.34858354921,1228800.0
85.36858354921,1177600.0
85.58858354921,1228800.0
85.60858354921,1177600.0
85.80858354921,1228800.0
85.82858354921,1177600.0
86.04858354921,1228800.0
86.06858354921,1177600.0
86.28858354921,1228800.0
86.30858354921,1177600.0
86.52858354921,1228800.0
86.54858354921,1177600.0
86.76858354921,1228800.0
86.78858354921,1177600.0
87.00858354921,1228800.0
87.02858354921,1177600.0
87.24858354921,1228800.0
87.26858354921,1177600.0
87.42858354921,614400.0
87.44858354921,972800.0
87.46858354921,1126400.0
87.58858354921,1075200.0
87.60858354921,1126400.0
87.62858354921,1177600.0
87.64858354921,1126400.0
87.66858354921,1177600.0
87.84858354921,1228800.0
87.86858354921,1177600.0
88.08858354921,1228800.0
88.10858354921,1177600.0
88.32858354921,921600.0
88.34858354921,665600.0
88.36858354921,1075200.0
88.38858354921,1024000.0
88.48858354921,1075200.0
