time,queueBitLength
0.214851996073,0.0
0.215999395526,0.0
0.217140653764,0.0
0.219200899573,0.0
0.220542925844,0.0
0.221880889307,0.0
0.22343822453,0.0
0.224603110209,0.0
0.225765614345,0.0
0.226913013798,0.0
0.228054272036,0.0
0.230114517845,0.0
0.231456544116,0.0
0.232794507579,0.0
0.234351842802,0.0
0.235516728481,0.0
0.236679232617,0.0
0.23782663207,0.0
0.238967890308,0.0
0.241028136117,0.0
0.242370162388,0.0
0.243708125851,0.0
0.245265461074,0.0
0.246430346753,0.0
0.247592850889,0.0
0.248740250342,0.0
0.24988150858,0.0
0.251941754389,0.0
0.25328378066,0.0
0.254621744123,0.0
0.256179079346,0.0
0.257343965025,0.0
0.258506469161,0.0
0.259653868614,0.0
0.260797071419,0.0
0.262855372661,0.0
0.264197398932,0.0
0.265535362395,0.0
0.267092697618,0.0
0.268257583297,0.0
0.269420087433,0.0
0.270567486886,0.0
0.271710689691,0.0
0.273768990933,0.0
0.275111017204,0.0
0.276448980667,0.0
0.27800631589,0.0
0.279171201569,0.0
0.280333705705,0.0
0.281481105158,0.0
0.282624307963,0.0
0.284682609205,0.0
0.286024635476,0.0
0.287362598939,0.0
0.288919934162,0.0
0.290084819841,0.0
0.291247323977,0.0
0.29239472343,0.0
0.293539156394,0.0
0.295596227477,0.0
0.296938253748,0.0
0.298276217211,0.0
0.299833552434,0.0
0.300998438113,0.0
0.302160942249,0.0
0.303308341702,0.0
0.304452774666,0.0
0.306509845749,0.0
0.30785187202,0.0
0.309189835483,0.0
0.310747170706,0.0
0.311912056385,0.0
0.313074560521,0.0
0.314221959974,0.0
0.315366392938,0.0
0.317423464021,0.0
0.318765490292,0.0
0.320103453755,0.0
0.321660788978,0.0
0.322825674657,0.0
0.323988178793,0.0
0.325135578246,0.0
0.32628001121,0.0
0.328337082293,0.0
0.329679108564,0.0
0.331017072027,0.0
0.33257440725,0.0
0.333739292929,0.0
0.334901797065,0.0
0.336049196518,0.0
0.337193629482,0.0
0.339250700565,0.0
0.340592726836,0.0
0.341930690299,0.0
0.343488025522,0.0
0.344652911201,0.0
0.345815415337,0.0
0.34696281479,0.0
0.348107247754,0.0
0.350164318837,0.0
0.351506345108,0.0
0.352844308571,0.0
0.354401643794,0.0
0.355566529473,0.0
0.356729033609,0.0
0.357876433062,0.0
0.359020866026,0.0
0.361077937109,0.0
0.36241996338,0.0
0.363757926843,0.0
0.365315262066,0.0
0.366480147745,0.0
0.367642651881,0.0
0.368790051334,0.0
0.369934484298,0.0
0.371991555381,0.0
0.373333581652,0.0
0.374671545115,0.0
0.376228880338,0.0
0.377393766017,0.0
0.378556270153,0.0
0.379703669606,0.0
0.38084810257,0.0
0.382905173653,0.0
0.384247199924,0.0
0.385585163387,0.0
0.38714249861,0.0
0.388307384289,0.0
0.389469888425,0.0
0.390617287878,0.0
0.391761720842,0.0
0.393818791925,0.0
0.395160818196,0.0
0.396498781659,0.0
0.398056116882,0.0
0.399221002561,0.0
0.400383506697,0.0
0.40153090615,0.0
0.402675339114,0.0
0.404732410197,0.0
0.406074436468,0.0
0.407412399931,0.0
0.408969735154,0.0
0.410134620833,0.0
0.411297124969,0.0
0.412444524422,0.0
0.413588957386,0.0
0.415646028469,0.0
0.41698805474,0.0
0.418326018203,0.0
0.419883353426,0.0
0.420900572092,0.0
0.421917790758,0.0
0.422935171905,0.0
0.423952695224,0.0
0.424970342943,0.0
0.426559646741,0.0
0.427901673012,0.0
0.429239636475,0.0
0.430796971698,0.0
0.431814190364,0.0
0.43283140903,0.0
0.433848790177,0.0
0.434866313496,0.0
0.435883961215,0.0
0.437473265013,0.0
0.438815291284,0.0
0.440153254747,0.0
0.44171058997,0.0
0.442727808636,0.0
0.443745027302,0.0
0.444762408449,0.0
0.445779931768,0.0
0.446797579487,0.0
0.448386883285,0.0
0.449728909556,0.0
0.451066873019,0.0
0.452624208242,0.0
0.453641426908,0.0
0.454658645574,0.0
0.455676026721,0.0
0.45669355004,0.0
0.457711197759,0.0
0.459300501557,0.0
0.460642527828,0.0
0.461980491291,0.0
0.463537826514,0.0
0.46455504518,0.0
0.465572263846,0.0
0.466589644993,0.0
0.467607168312,0.0
0.468624816031,0.0
0.470214119829,0.0
0.4715561461,0.0
0.472894109563,0.0
0.474451444786,0.0
0.475468663452,0.0
0.476485882118,0.0
0.477503263265,0.0
0.478520786584,0.0
0.479538434303,0.0
0.481127738101,0.0
0.482469764372,0.0
0.483807727835,0.0
0.485365063058,0.0
0.486382281724,0.0
0.48739950039,0.0
0.488416881537,0.0
0.489434404856,0.0
0.490452052575,0.0
0.492041356373,0.0
0.493383382644,0.0
0.494721346107,0.0
0.49627868133,0.0
0.497295899996,0.0
0.498313118662,0.0
0.499330499809,0.0
0.500348023128,0.0
0.501365670847,0.0
0.502954974645,0.0
0.504297000916,0.0
0.505634964379,0.0
0.507192299602,0.0
0.508209862261,0.0
0.509227544403,0.0
0.510245331092,0.0
0.51126320926,0.0
0.512281167472,0.0
0.513868592917,0.0
0.515210619188,0.0
0.516548582651,0.0
0.518105917874,0.0
0.519124149006,0.0
0.520142416061,0.0
0.521160714549,0.0
0.522179040541,0.0
0.523197390599,0.0
0.524782211189,0.0
0.52612423746,0.0
0.527462200923,0.0
0.529019536146,0.0
0.530037767278,0.0
0.531056034333,0.0
0.532074332821,0.0
0.533092658813,0.0
0.534111008871,0.0
0.535695829461,0.0
0.537037855732,0.0
0.538375819195,0.0
0.539933154418,0.0
0.54095138555,0.0
0.541969652605,0.0
0.542987951093,0.0
0.544006277085,0.0
0.545024627143,0.0
0.546609447733,0.0
0.547951474004,0.0
0.549289437467,0.0
0.55084677269,0.0
0.551865003822,0.0
0.552883270877,0.0
0.553901569365,0.0
0.554919895357,0.0
0.555938245415,0.0
0.557523066005,0.0
0.558865092276,0.0
0.560203055739,0.0
0.561760390962,0.0
0.562778622094,0.0
0.563796889149,0.0
0.564815187637,0.0
0.565833513629,0.0
0.566851863687,0.0
0.568436684277,0.0
0.569778710548,0.0
0.571116674011,0.0
0.572674009234,0.0
0.573692240366,0.0
0.574710507421,0.0
0.575728805909,0.0
0.576747131901,0.0
0.577765481959,0.0
0.579350302549,0.0
0.58069232882,0.0
0.582030292283,0.0
0.583587627506,0.0
0.584605858638,0.0
0.585624125693,0.0
0.586642424181,0.0
0.587660750173,0.0
0.588679100231,0.0
0.590263920821,0.0
0.591605947092,0.0
0.592943910555,0.0
0.594501245778,0.0
0.59551947691,0.0
0.596537743965,0.0
0.597556042453,0.0
0.598574368445,0.0
0.599592718503,0.0
0.601177539093,0.0
0.602519565364,0.0
0.603857528827,0.0
0.60541486405,0.0
0.606433095182,0.0
0.607451362237,0.0
0.608469660725,0.0
0.609487986717,0.0
0.610506336775,0.0
0.612091157365,0.0
0.613433183636,0.0
0.614771147099,0.0
0.616328482322,0.0
0.617346713454,0.0
0.618364980509,0.0
0.619383278997,0.0
0.620401604989,0.0
0.621419955047,0.0
0.623004775637,0.0
0.624346801908,0.0
0.625684765371,0.0
0.627242100594,0.0
0.628260331726,0.0
0.629278598781,0.0
0.630296897269,0.0
0.631315223261,0.0
0.632333573319,0.0
0.633918393909,0.0
0.63526042018,0.0
0.636598383643,0.0
0.638155718866,0.0
0.639173949998,0.0
0.640192217053,0.0
0.641210515541,0.0
0.642228841533,0.0
0.643247191591,0.0
0.644832012181,0.0
0.646174038452,0.0
0.647512001915,0.0
0.649069337138,0.0
0.65008756827,0.0
0.651105835325,0.0
0.652124133813,0.0
0.653142459805,0.0
0.654160809863,0.0
0.655745630453,0.0
0.657087656724,0.0
0.658425620187,0.0
0.65998295541,0.0
0.661001186542,0.0
0.662019453597,0.0
0.663037752085,0.0
0.664056078077,0.0
0.665074428135,0.0
0.666659248725,0.0
0.668001274996,0.0
0.669339238459,0.0
0.670896573682,0.0
0.671914804814,0.0
0.672933071869,0.0
0.673951370357,0.0
0.674969696349,0.0
0.675988046407,0.0
0.677572866997,0.0
0.678914893268,0.0
0.680252856731,0.0
0.681810191954,0.0
0.682828423086,0.0
0.683846690141,0.0
0.684864988629,0.0
0.685883314621,0.0
0.686901664679,0.0
0.688486485269,0.0
0.68982851154,0.0
0.691166475003,0.0
0.692723810226,0.0
0.693742041358,0.0
0.694760308413,0.0
0.695778606901,0.0
0.696796932893,0.0
0.697815282951,0.0
0.699400103541,0.0
0.700742129812,0.0
0.702080093275,0.0
0.703637428498,0.0
0.70465565963,0.0
0.705673926685,0.0
0.706692225173,0.0
0.707710551165,0.0
0.708728901223,0.0
0.710313721813,0.0
0.711655748084,0.0
0.712993711547,0.0
0.71455104677,0.0
0.715569277902,0.0
0.716587544957,0.0
0.717605843445,0.0
0.718624169437,0.0
0.719642519495,0.0
0.721227340085,0.0
0.722569366356,0.0
0.723907329819,0.0
0.725464665042,0.0
0.726482896174,0.0
0.727501163229,0.0
0.728519461717,0.0
0.729537787709,0.0
0.730556137767,0.0
0.732140958357,0.0
0.733482984628,0.0
0.734820948091,0.0
0.736378283314,0.0
0.737396514446,0.0
0.738414781501,0.0
0.739433079989,0.0
0.740451405981,0.0
0.741469756039,0.0
0.743054576629,0.0
0.7443966029,0.0
0.745734566363,0.0
0.747291901586,0.0
0.748310132718,0.0
0.749328399773,0.0
0.750346698261,0.0
0.751365024253,0.0
0.752383374311,0.0
0.753968194901,0.0
0.755310221172,0.0
0.756648184635,0.0
0.758205519858,0.0
0.75922375099,0.0
0.760242018045,0.0
0.761260316533,0.0
0.762278642525,0.0
0.763296992583,0.0
0.764881813173,0.0
0.766223839444,0.0
0.767561802907,0.0
0.76911913813,0.0
0.770137369262,0.0
0.771155636317,0.0
0.772173934805,0.0
0.773192260797,0.0
0.774210610855,0.0
0.775795431445,0.0
0.777137457716,0.0
0.778475421179,0.0
0.780032756402,0.0
0.781050987534,0.0
0.782069254589,0.0
0.783087553077,0.0
0.784105879069,0.0
0.785124229127,0.0
0.786709049717,0.0
0.788051075988,0.0
0.789389039451,0.0
0.790946374674,0.0
0.791964605806,0.0
0.792982872861,0.0
0.794001171349,0.0
0.795019497341,0.0
0.796037847399,0.0
0.797622667989,0.0
0.79896469426,0.0
0.800302657723,0.0
0.801859992946,0.0
0.802878224078,0.0
0.803896491133,0.0
0.804914789621,0.0
0.805933115613,0.0
0.806951465671,0.0
0.808536286261,0.0
0.809878312532,0.0
0.811216275995,0.0
0.812773611218,0.0
0.81379184235,0.0
0.814810109405,0.0
0.815828407893,0.0
0.816846733885,0.0
0.817865083943,0.0
0.819449904533,0.0
0.820791930804,0.0
0.822129894267,0.0
0.82368722949,0.0
0.824705460622,0.0
0.825723727677,0.0
0.826742026165,0.0
0.827760352157,0.0
0.828778702215,0.0
0.830363522805,0.0
0.831705549076,0.0
0.833043512539,0.0
0.834600847762,0.0
0.835619078894,0.0
0.836637345949,0.0
0.837655644437,0.0
0.838673970429,0.0
0.839692320487,0.0
0.841277141077,0.0
0.842619167348,0.0
0.843957130811,0.0
0.845514466034,0.0
0.846532697166,0.0
0.847550964221,0.0
0.848569262709,0.0
0.849587588701,0.0
0.850605938759,0.0
0.852190759349,0.0
0.85353278562,0.0
0.854870749083,0.0
0.856428084306,0.0
0.857446315438,0.0
0.858464582493,0.0
0.859482880981,0.0
0.860501206973,0.0
0.861519557031,0.0
0.863104377621,0.0
0.864446403892,0.0
0.865784367355,0.0
0.867341702578,0.0
0.86835993371,0.0
0.869378200765,0.0
0.870396499253,0.0
0.871414825245,0.0
0.872433175303,0.0
0.874017995893,0.0
0.875360022164,0.0
0.876697985627,0.0
0.87825532085,0.0
0.879273551982,0.0
0.880291819037,0.0
0.881310117525,0.0
0.882328443517,0.0
0.883346793575,0.0
0.884931614165,0.0
0.886273640436,0.0
0.887611603899,0.0
0.889168939122,0.0
0.890187170254,0.0
0.891205437309,0.0
0.892223735797,0.0
0.893242061789,0.0
0.894260411847,0.0
0.895845232437,0.0
0.897187258708,0.0
0.898525222171,0.0
0.900082557394,0.0
0.901100788526,0.0
0.902119055581,0.0
0.903137354069,0.0
0.904155680061,0.0
0.905174030119,0.0
0.906758850709,0.0
0.90810087698,0.0
0.909438840443,0.0
0.910996175666,0.0
0.912014406798,0.0
0.913032673853,0.0
0.914050972341,0.0
0.915069298333,0.0
0.916087648391,0.0
0.917672468981,0.0
0.919014495252,0.0
0.920352458715,0.0
0.921909793938,0.0
0.92292802507,0.0
0.923946292125,0.0
0.924964590613,0.0
0.925982916605,0.0
0.927001266663,0.0
0.928586087253,0.0
0.929928113524,0.0
0.931266076987,0.0
0.93282341221,0.0
0.933841643342,0.0
0.934859910397,0.0
0.935878208885,0.0
0.936896534877,0.0
0.937914884935,0.0
0.939499705525,0.0
0.940841731796,0.0
0.942179695259,0.0
0.943737030482,0.0
0.944755261614,0.0
0.945773528669,0.0
0.946791827157,0.0
0.947810153149,0.0
0.948828503207,0.0
0.950413323797,0.0
0.951755350068,0.0
0.953093313531,0.0
0.954650648754,0.0
0.955668879886,0.0
0.956687146941,0.0
0.957705445429,0.0
0.958723771421,0.0
0.959742121479,0.0
0.961326942069,0.0
0.96266896834,0.0
0.964006931803,0.0
0.965564267026,0.0
0.966582498158,0.0
0.967600765213,0.0
0.968619063701,0.0
0.969637389693,0.0
0.970655739751,0.0
0.972240560341,0.0
0.973582586612,0.0
0.974920550075,0.0
0.976477885298,0.0
0.97749611643,0.0
0.978514383485,0.0
0.979532681973,0.0
0.980551007965,0.0
0.981569358023,0.0
0.983154178613,0.0
0.984496204884,0.0
0.985834168347,0.0
0.98739150357,0.0
0.988409734702,0.0
0.989428001757,0.0
0.990446300245,0.0
0.991464626237,0.0
0.992482976295,0.0
0.994067796885,0.0
0.995409823156,0.0
0.996747786619,0.0
0.998305121842,0.0
0.999323352974,0.0
1.000341620029,0.0
1.001359918517,0.0
1.002378244509,0.0
1.003396594567,0.0
1.004981415157,0.0
1.006323441428,0.0
1.007661404891,0.0
1.009218740114,0.0
1.010236971246,0.0
1.011255238301,0.0
1.012273536789,0.0
1.013291862781,0.0
1.014310212839,0.0
1.015895033429,0.0
1.0172370597,0.0
1.018575023163,0.0
1.020132358386,0.0
1.021150589518,0.0
1.022168856573,0.0
1.023187155061,0.0
1.024205481053,0.0
1.025223831111,0.0
1.026808651701,0.0
1.028150677972,0.0
1.029488641435,0.0
1.031045976658,0.0
1.03206420779,0.0
1.033082474845,0.0
1.034100773333,0.0
1.035119099325,0.0
1.036137449383,0.0
1.037722269973,0.0
1.039064296244,0.0
1.040402259707,0.0
1.04195959493,0.0
1.042977826062,0.0
1.043996093117,0.0
1.045014391605,0.0
1.046032717597,0.0
1.047051067655,0.0
1.048635888245,0.0
1.049977914516,0.0
1.051315877979,0.0
1.052873213202,0.0
1.053891444334,0.0
1.054909711389,0.0
1.055928009877,0.0
1.056946335869,0.0
1.057964685927,0.0
1.059549506517,0.0
1.060891532788,0.0
1.062229496251,0.0
1.063786831474,0.0
1.064805062606,0.0
1.065823329661,0.0
1.066841628149,0.0
1.067859954141,0.0
1.068878304199,0.0
1.070463124789,0.0
1.07180515106,0.0
1.073143114523,0.0
1.074700449746,0.0
1.075718680878,0.0
1.076736947933,0.0
1.077755246421,0.0
1.078773572413,0.0
1.079791922471,0.0
1.081376743061,0.0
1.082718769332,0.0
1.084056732795,0.0
1.085614068018,0.0
1.08663229915,0.0
1.087650566205,0.0
1.088668864693,0.0
1.089687190685,0.0
1.090705540743,0.0
1.092290361333,0.0
1.093632387604,0.0
1.094970351067,0.0
1.09652768629,0.0
1.097545917422,0.0
1.098564184477,0.0
1.099582482965,0.0
1.100600808957,0.0
1.101619159015,0.0
1.103203979605,0.0
1.104546005876,0.0
1.105883969339,0.0
1.107441304562,0.0
1.108459535694,0.0
1.109477802749,0.0
1.110496101237,0.0
1.111514427229,0.0
1.112532777287,0.0
1.114117597877,0.0
1.115459624148,0.0
1.116797587611,0.0
1.118354922834,0.0
1.119373153966,0.0
1.120391421021,0.0
1.121409719509,0.0
1.122428045501,0.0
1.123446395559,0.0
1.125031216149,0.0
1.12637324242,0.0
1.127711205883,0.0
1.129268541106,0.0
1.130286772238,0.0
1.131305039293,0.0
1.132323337781,0.0
1.133341663773,0.0
1.134360013831,0.0
1.135944834421,0.0
1.137286860692,0.0
1.138624824155,0.0
1.140182159378,0.0
1.14120039051,0.0
1.142218657565,0.0
1.143236956053,0.0
1.144255282045,0.0
1.145273632103,0.0
1.146858452693,0.0
1.148200478964,0.0
1.149538442427,0.0
1.15109577765,0.0
1.152114008782,0.0
1.153132275837,0.0
1.154150574325,0.0
1.155168900317,0.0
1.156187250375,0.0
1.157772070965,0.0
1.159114097236,0.0
1.160452060699,0.0
1.162009395922,0.0
1.163027627054,0.0
1.164045894109,0.0
1.165064192597,0.0
1.166082518589,0.0
1.167100868647,0.0
1.168685689237,0.0
1.170027715508,0.0
1.171365678971,0.0
1.172923014194,0.0
1.173941245326,0.0
1.174959512381,0.0
1.175977810869,0.0
1.176996136861,0.0
1.178014486919,0.0
1.179599307509,0.0
1.18094133378,0.0
1.182279297243,0.0
1.183836632466,0.0
1.184854863598,0.0
1.185873130653,0.0
1.186891429141,0.0
1.187909755133,0.0
1.188928105191,0.0
1.190512925781,0.0
1.191854952052,0.0
1.193192915515,0.0
1.194750250738,0.0
1.19576848187,0.0
1.196786748925,0.0
1.197805047413,0.0
1.198823373405,0.0
1.199841723463,0.0
1.201426544053,0.0
1.202768570324,0.0
1.204106533787,0.0
1.20566386901,0.0
1.206682100142,0.0
1.207700367197,0.0
1.208718665685,0.0
1.209736991677,0.0
1.210755341735,0.0
1.212340162325,0.0
1.213682188596,0.0
1.215020152059,0.0
1.216577487282,0.0
1.217595718414,0.0
1.218613985469,0.0
1.219632283957,0.0
1.220650609949,0.0
1.221668960007,0.0
1.223253780597,0.0
1.224595806868,0.0
1.225933770331,0.0
1.227491105554,0.0
1.228509336686,0.0
1.229527603741,0.0
1.230545902229,0.0
1.231564228221,0.0
1.232582578279,0.0
1.234167398869,0.0
1.23550942514,0.0
1.236847388603,0.0
1.238404723826,0.0
1.239422954958,0.0
1.240441222013,0.0
1.241459520501,0.0
1.242477846493,0.0
1.243496196551,0.0
1.245081017141,0.0
1.246423043412,0.0
1.247761006875,0.0
1.249318342098,0.0
1.25033657323,0.0
1.251354840285,0.0
1.252373138773,0.0
1.253391464765,0.0
1.254409814823,0.0
1.255994635413,0.0
1.257336661684,0.0
1.258674625147,0.0
1.26023196037,0.0
1.261250191502,0.0
1.262268458557,0.0
1.263286757045,0.0
1.264305083037,0.0
1.265323433095,0.0
1.266908253685,0.0
1.268250279956,0.0
1.269588243419,0.0
1.271145578642,0.0
1.272163809774,0.0
1.273182076829,0.0
1.274200375317,0.0
1.275218701309,0.0
1.276237051367,0.0
1.277821871957,0.0
1.279163898228,0.0
1.280501861691,0.0
1.282059196914,0.0
1.283077428046,0.0
1.284095695101,0.0
1.285113993589,0.0
1.286132319581,0.0
1.287150669639,0.0
1.288735490229,0.0
1.2900775165,0.0
1.291415479963,0.0
1.292972815186,0.0
1.293991046318,0.0
1.295009313373,0.0
1.296027611861,0.0
1.297045937853,0.0
1.298064287911,0.0
1.299649108501,0.0
1.300991134772,0.0
1.302329098235,0.0
1.303886433458,0.0
1.30490466459,0.0
1.305922931645,0.0
1.306941230133,0.0
1.307959556125,0.0
1.308977906183,0.0
1.310562726773,0.0
1.311904753044,0.0
1.313242716507,0.0
1.31480005173,0.0
1.315818282862,0.0
1.316836549917,0.0
1.317854848405,0.0
1.318873174397,0.0
1.319891524455,0.0
1.321476345045,0.0
1.322818371316,0.0
1.324156334779,0.0
1.325713670002,0.0
1.326731901134,0.0
1.327750168189,0.0
1.328768466677,0.0
1.329786792669,0.0
1.330805142727,0.0
1.332389963317,0.0
1.333731989588,0.0
1.335069953051,0.0
1.336627288274,0.0
1.337645519406,0.0
1.338663786461,0.0
1.339682084949,0.0
1.340700410941,0.0
1.341718760999,0.0
1.343303581589,0.0
1.34464560786,0.0
1.345983571323,0.0
1.347540906546,0.0
1.348559137678,0.0
1.349577404733,0.0
1.350595703221,0.0
1.351614029213,0.0
1.352632379271,0.0
1.354217199861,0.0
1.355559226132,0.0
1.356897189595,0.0
1.358454524818,0.0
1.35947275595,0.0
1.360491023005,0.0
1.361509321493,0.0
1.362527647485,0.0
1.363545997543,0.0
1.365130818133,0.0
1.366472844404,0.0
1.367810807867,0.0
1.36936814309,0.0
1.370386374222,0.0
1.371404641277,0.0
1.372422939765,0.0
1.373441265757,0.0
1.374459615815,0.0
1.376044436405,0.0
1.377386462676,0.0
1.378724426139,0.0
1.380281761362,0.0
1.381299992494,0.0
1.382318259549,0.0
1.383336558037,0.0
1.384354884029,0.0
1.385373234087,0.0
1.386958054677,0.0
1.388300080948,0.0
1.389638044411,0.0
1.391195379634,0.0
1.392213610766,0.0
1.393231877821,0.0
1.394250176309,0.0
1.395268502301,0.0
1.396286852359,0.0
1.397871672949,0.0
1.39921369922,0.0
1.400551662683,0.0
1.402108997906,0.0
1.403127229038,0.0
1.404145496093,0.0
1.405163794581,0.0
1.406182120573,0.0
1.407200470631,0.0
1.408785291221,0.0
1.410127317492,0.0
1.411465280955,0.0
1.413022616178,0.0
1.41404084731,0.0
1.415059114365,0.0
1.416077412853,0.0
1.417095738845,0.0
1.418114088903,0.0
1.419698909493,0.0
1.421040935764,0.0
1.422378899227,0.0
1.42393623445,0.0
1.424954465582,0.0
1.425972732637,0.0
1.426991031125,0.0
1.428009357117,0.0
1.429027707175,0.0
1.430612527765,0.0
1.431954554036,0.0
1.433292517499,0.0
1.434849852722,0.0
1.435868083854,0.0
1.436886350909,0.0
1.437904649397,0.0
1.438922975389,0.0
1.439941325447,0.0
1.441526146037,0.0
1.442868172308,0.0
1.444206135771,0.0
1.445763470994,0.0
1.446781702126,0.0
1.447799969181,0.0
1.448818267669,0.0
1.449836593661,0.0
1.450854943719,0.0
1.452439764309,0.0
1.45378179058,0.0
1.455119754043,0.0
1.456677089266,0.0
1.457695320398,0.0
1.458713587453,0.0
1.459731885941,0.0
1.460750211933,0.0
1.461768561991,0.0
1.463353382581,0.0
1.464695408852,0.0
1.466033372315,0.0
1.467590707538,0.0
1.46860893867,0.0
1.469627205725,0.0
1.470645504213,0.0
1.471663830205,0.0
1.472682180263,0.0
1.474267000853,0.0
1.475609027124,0.0
1.476946990587,0.0
1.47850432581,0.0
1.479522556942,0.0
1.480540823997,0.0
1.481559122485,0.0
1.482577448477,0.0
1.483595798535,0.0
1.485180619125,0.0
1.486522645396,0.0
1.487860608859,0.0
1.489417944082,0.0
1.490436175214,0.0
1.491454442269,0.0
1.492472740757,0.0
1.493491066749,0.0
1.494509416807,0.0
1.496094237397,0.0
1.497436263668,0.0
1.498774227131,0.0
1.500331562354,0.0
1.501349793486,0.0
1.502368060541,0.0
1.503386359029,0.0
1.504404685021,0.0
1.505423035079,0.0
1.507007855669,0.0
1.50834988194,0.0
1.509687845403,0.0
1.511245180626,0.0
1.512263411758,0.0
1.513281678813,0.0
1.514197653035,0.0
1.515113627257,0.0
1.516029688035,0.0
1.516945824549,0.0
1.517921473941,0.0
1.519263500212,0.0
1.520601463675,0.0
1.522158798898,0.0
1.52317703003,0.0
1.524195297085,0.0
1.525111755563,0.0
1.526028240064,0.0
1.526944747336,0.0
1.527861274532,0.0
1.528835092213,0.0
1.530177118484,0.0
1.531515081947,0.0
1.53307241717,0.0
1.534090648302,0.0
1.535108915357,0.0
1.536025373835,0.0
1.536941858336,0.0
1.537858365608,0.0
1.538774892804,0.0
1.539748710485,0.0
1.541090736756,0.0
1.542428700219,0.0
1.543986035442,0.0
1.545004266574,0.0
1.546022533629,0.0
1.546938992107,0.0
1.547855476608,0.0
1.54877198388,0.0
1.549688511076,0.0
1.550662328757,0.0
1.552004355028,0.0
1.553342318491,0.0
1.554899653714,0.0
1.555917884846,0.0
1.556936151901,0.0
1.557852610379,0.0
1.55876909488,0.0
1.559685602152,0.0
1.560602129348,0.0
1.561575947029,0.0
1.5629179733,0.0
1.564255936763,0.0
1.565813271986,0.0
1.566831503118,0.0
1.567849770173,0.0
1.568766228651,0.0
1.569682713152,0.0
1.570599220424,0.0
1.57151574762,0.0
1.572489565301,0.0
1.573831591572,0.0
1.575169555035,0.0
1.576726890258,0.0
1.57774512139,0.0
1.578763388445,0.0
1.579679846923,0.0
1.580596331424,0.0
1.581512838696,0.0
1.582429365892,0.0
1.583403183573,0.0
1.584745209844,0.0
1.586083173307,0.0
1.58764050853,0.0
1.588658739662,0.0
1.589677006717,0.0
1.590593465195,0.0
1.591509949696,0.0
1.592426456968,0.0
1.593342984164,0.0
1.594316801845,0.0
1.595658828116,0.0
1.596996791579,0.0
1.598554126802,0.0
1.599572357934,0.0
1.600590624989,0.0
1.601507083467,0.0
1.602423567968,0.0
1.60334007524,0.0
1.604256602436,0.0
1.605230420117,0.0
1.606572446388,0.0
1.607910409851,0.0
1.609467745074,0.0
1.610485976206,0.0
1.611504243261,0.0
1.612420701739,0.0
1.61333718624,0.0
1.614253693512,0.0
1.615170220708,0.0
1.616144038389,0.0
1.61748606466,0.0
1.618824028123,0.0
1.620381363346,0.0
1.621399594478,0.0
1.622417861533,0.0
1.623334320011,0.0
1.624250804512,0.0
1.625167311784,0.0
1.62608383898,0.0
1.627057656661,0.0
1.628399682932,0.0
1.629737646395,0.0
1.631294981618,0.0
