time,srtt
0.231960223406,0.010786112498
0.233101481644,0.010812848436
0.235161727453,0.010836242382
0.236503753724,0.010856712084
0.237841717187,0.010874623074
0.23939905241,0.01089029519
0.240563938089,0.010904008291
0.241726442225,0.010916007255
0.242873841678,0.010926506348
0.244015099916,0.010935693055
0.246075345725,0.010943731423
0.247417371996,0.010950764995
0.248755335459,0.010956919371
0.250312670682,0.01096230445
0.251477556361,0.010967016394
0.252640060497,0.010971139345
0.25378745995,0.010974746927
0.254928718188,0.010852903561
0.256988963997,0.010746290616
0.258330990268,0.010778004289
0.259668953731,0.010805753753
0.261226288954,0.010830034534
0.262391174633,0.010851280217
0.263553678769,0.01086987019
0.264701078222,0.010886136416
0.265844281027,0.010900369364
0.267902582269,0.010912823194
0.26924460854,0.010923720295
0.270582572003,0.010933255258
0.272139907226,0.010941598351
0.273304792905,0.010948898557
0.274467297041,0.010955286237
0.275614696494,0.010960875457
0.276757899299,0.010965766025
0.278816200541,0.010970045272
0.280158226812,0.010973789613
0.281496190275,0.010977065911
0.283053525498,0.010979932672
0.284218411177,0.010982441088
0.285380915313,0.010984635952
0.286528314766,0.010986556458
0.287671517571,0.010988236901
0.289729818813,0.010989707288
0.291071845084,0.010990993877
0.292409808547,0.010992119642
0.29396714377,0.010868104687
0.295132029449,0.010884591601
0.296294533585,0.010899017651
0.297441933038,0.010911640445
0.298586366002,0.010922685389
0.300643437085,0.010932349715
0.301985463356,0.010815806001
0.303323426819,0.010838830251
0.304880762042,0.01085897647
0.306045647721,0.010876604411
0.307208151857,0.01089202886
0.30835555131,0.010905525253
0.309499984274,0.010917334596
0.311557055357,0.010927667772
0.312899081628,0.010936709301
0.314237045091,0.010944620638
0.315794380314,0.010951543058
0.316959265993,0.010832600176
0.318121770129,0.010853525154
0.319269169582,0.01087183451
0.320413602546,0.010887855196
0.322470673629,0.010901873297
0.3238126999,0.010914139135
0.325150663363,0.010924871743
0.326707998586,0.010934262775
0.327872884265,0.010942479928
0.329035388401,0.010949669937
0.330182787854,0.010955961195
0.331327220818,0.010961466046
0.333384291901,0.01096628279
0.334726318172,0.010970497441
0.336064281635,0.010974185261
0.337621616858,0.010977412103
0.338786502537,0.01098023559
0.339949006673,0.010857706141
0.341096406126,0.010875492873
0.34224083909,0.010891056264
0.344297910173,0.010904674231
0.345639936444,0.010916589952
0.346977899907,0.010802016208
0.34853523513,0.010826764182
0.349700120809,0.010848418659
0.350862624945,0.010867366327
0.352010024398,0.010883945536
0.353154457362,0.010898452344
0.355211528445,0.010911145801
0.356553554716,0.010922252576
0.357891518179,0.010931971004
0.359448853402,0.010940474629
0.360613739081,0.0109479153
0.361776243217,0.010954425888
0.36292364267,0.010835122652
0.364068075634,0.010855732321
0.366125146717,0.010873765781
0.367467172988,0.010889545058
0.368805136451,0.010903351926
0.370362471674,0.010915432935
0.371527357353,0.010926003818
0.372689861489,0.010935253341
0.373837260942,0.010943346673
0.374981693906,0.010825428339
0.377038764989,0.010847249797
0.37838079126,0.010866343572
0.379718754723,0.010883050626
0.381276089946,0.010897669298
0.382440975625,0.010910460636
0.383603479761,0.010921653057
0.384750879214,0.010931446425
0.385895312178,0.010940015622
0.387952383261,0.010822513669
0.389294409532,0.01084469946
0.390632372995,0.010864112028
0.392189708218,0.010881098025
0.393354593897,0.010895960772
0.394517098033,0.010908965676
0.395664497486,0.010920344967
0.39680893045,0.010930301846
0.398866001533,0.010939014115
0.400208027804,0.010946637351
0.401545991267,0.010953307682
0.40310332649,0.010959144222
0.404268212169,0.010964251194
0.405430716305,0.010968719795
0.406578115758,0.010972629821
0.407722548722,0.010976051093
0.409779619805,0.010979044706
0.411121646076,0.010981664118
0.412459609539,0.010983956103
0.414016944762,0.01098596159
0.415181830441,0.010987716391
0.416344334577,0.010989251842
0.41749173403,0.010990595362
0.418636166994,0.010991770942
0.420693238077,0.010992799574
0.422035264348,0.010993699627
0.423373227811,0.010994487174
0.424930563034,0.010870176277
0.4259477817,0.010761404242
0.426965000366,0.010666228712
0.427982381513,0.010582950123
0.428999904832,0.010510081358
0.430017552551,0.010571321188
0.431606856349,0.01062490604
0.43294888262,0.010546792785
0.434286846083,0.010603443687
0.435844181306,0.010653013226
0.436861399972,0.010696386573
0.437878618638,0.010734338251
0.438895999785,0.01076754597
0.439913523104,0.010796602724
0.440931170823,0.010697027384
0.442520474621,0.010734898961
0.443862500892,0.010768036591
0.445200464355,0.010797032017
0.446757799578,0.010822403015
0.447775018244,0.010844602638
0.44879223691,0.010864027308
0.449809618057,0.010881023895
0.450827141376,0.010895895908
0.451844789095,0.01090890892
0.453434092893,0.010920295305
0.454776119164,0.010930258392
0.456114082627,0.010938976093
0.45767141785,0.010946604081
0.458688636516,0.010953278571
0.459705855182,0.01095911875
0.460723236329,0.010964228906
0.461740759648,0.010968700293
0.462758407367,0.010972612756
0.464347711165,0.010976036162
0.465689737436,0.010979031642
0.467027700899,0.010981652687
0.468585036122,0.010983946101
0.469602254788,0.010985952838
0.470619473454,0.010987708733
0.471636854601,0.010989245141
0.47265437792,0.010990589498
0.473672025639,0.010991765811
0.475261329437,0.010992795085
0.476603355708,0.010993695699
0.477941319171,0.010869483737
0.479498654394,0.01088579827
0.48051587306,0.010900073486
0.481533091726,0.0109125643
0.482550472873,0.010923493763
0.483567996192,0.010933057043
0.484585643911,0.010941424913
0.486174947709,0.010948746799
0.48751697398,0.010955153449
0.488854937443,0.010960759268
0.490412272666,0.01096566436
0.491429491332,0.010969956315
0.492446709998,0.010973711776
0.493464091145,0.010976997804
0.494481614464,0.010979873079
0.495499262183,0.010982388944
0.497088565981,0.010984590326
0.498430592252,0.010986516535
0.499768555715,0.010988201968
0.501325890938,0.010989676722
0.502343109604,0.010990967132
0.50336032827,0.010992096241
0.504377709417,0.010993084211
0.505395232736,0.010993948685
0.506412880455,0.010994705099
0.508002184253,0.010995366962
0.509344210524,0.010995946092
0.510682173987,0.010996452831
0.51223950921,0.010996896227
0.513257071869,0.010997284199
0.514274754011,0.010997623674
0.5152925407,0.010997920715
0.516310418868,0.010998180626
0.51732837708,0.010998408048
0.518915802525,0.010873607042
0.520257828796,0.010889406162
0.521595792259,0.010903230392
0.523153127482,0.010915326593
0.524171358614,0.010925910769
0.525189625669,0.010935171923
0.526207924157,0.010943275433
0.527226250149,0.010950366004
0.528244600207,0.010956570254
0.529829420797,0.010961998972
0.531171447068,0.010966749101
0.532509410531,0.010970905463
0.534066745754,0.01097454228
0.535084976886,0.010977724495
0.536103243941,0.010980508933
0.537121542429,0.010982945316
0.538139868421,0.010985077152
0.539158218479,0.010986942508
0.540743039069,0.010988574695
0.54208506534,0.010990002858
0.543423028803,0.010991252501
0.544980364026,0.010867345938
0.545998595158,0.010758927696
0.547016862213,0.010789061734
0.548035160701,0.010815429017
0.549053486693,0.01083850039
0.550071836751,0.010858687841
0.551656657341,0.010876351861
0.552998683612,0.010766807878
0.554336647075,0.010795956893
0.555893982298,0.010821462281
0.55691221343,0.010843779496
0.557930480485,0.010738307059
0.558948778973,0.010646018677
0.559967104965,0.010565266342
0.560985455023,0.010494608049
0.562570275613,0.010557782043
0.563912301884,0.010613059288
0.565250265347,0.010661426877
0.56680760057,0.010703748517
0.567825831702,0.010740779952
0.568844098757,0.010773182458
0.569862397245,0.010801534651
0.570880723237,0.01082634282
0.571899073295,0.010848049968
0.573483893885,0.010867043722
0.574825920156,0.010883663257
0.576163883619,0.01089820535
0.577721218842,0.010910929681
0.578739449974,0.010922063471
0.579757717029,0.010931805537
0.580776015517,0.010940329845
0.581794341509,0.010947788614
0.582812691567,0.010954315037
0.584397512157,0.010960025657
0.585739538428,0.01096502245
0.587077501891,0.010969394644
0.588634837114,0.010973220314
0.589653068246,0.010976567775
0.590671335301,0.010979496803
0.591689633789,0.010982059703
0.592707959781,0.01098430224
0.593726309839,0.01098626446
0.595311130429,0.010987981403
0.5966531567,0.010989483728
0.597991120163,0.010865798262
0.599548455386,0.010882573479
0.600566686518,0.010897251794
0.601584953573,0.01091009532
0.602603252061,0.010921333405
0.603621578053,0.010931166729
0.604639928111,0.010939770888
0.606224748701,0.010947299527
0.607566774972,0.010953887086
0.608904738435,0.0109596512
0.610462073658,0.0109646948
0.61148030479,0.01096910795
0.612498571845,0.010972969456
0.613516870333,0.010976348274
0.614535196325,0.01097930474
0.615553546383,0.010981891648
0.617138366973,0.010984155192
0.618480393244,0.010986135793
0.619818356707,0.010987868819
0.62137569193,0.010989385217
0.622393923062,0.010990712065
0.623412190117,0.010991873057
0.624430488605,0.010992888925
0.625448814597,0.010993777809
0.626467164655,0.010994555583
0.628051985245,0.010995236135
0.629394011516,0.010995831618
0.630731974979,0.010996352666
0.632289310202,0.010996808583
0.633307541334,0.01099720751
0.634325808389,0.010997556571
0.635344106877,0.010997862
0.636362432869,0.01099812925
0.637380782927,0.010998363094
0.638965603517,0.010873567707
0.640307629788,0.010889371744
0.641645593251,0.010903200276
0.643202928474,0.010915300242
0.644221159606,0.010925887712
0.645239426661,0.010935151748
0.646257725149,0.01094325778
0.647276051141,0.010950350558
0.648294401199,0.010956556738
0.649879221789,0.010961987146
0.65122124806,0.010966738753
0.652559211523,0.010970896409
0.654116546746,0.010974534358
0.655134777878,0.010977717563
0.656153044933,0.010980502868
0.657171343421,0.01098294001
0.658189669413,0.010985072509
0.659208019471,0.010986938445
0.660792840061,0.010988571139
0.662134866332,0.010989999747
0.663472829795,0.010991249779
0.665030165018,0.010992343557
0.66604839615,0.010993300612
0.667066663205,0.010994138036
0.668084961693,0.010994870782
0.669103287685,0.010995511934
0.670121637743,0.010996072942
0.671706458333,0.010996563824
0.673048484604,0.010996993346
0.674386448067,0.010997369178
0.67594378329,0.010872698031
0.676962014422,0.010763610777
0.677980281477,0.01066815943
0.678998579965,0.010584639501
0.680016905957,0.010636559563
0.681035256015,0.010681989618
0.682620076605,0.010721740916
0.683962102876,0.010631523302
0.685300066339,0.010677582889
0.686857401562,0.010717885028
0.687875632694,0.0107531494
0.688893899749,0.010784005725
0.689912198237,0.010811005009
0.690930524229,0.010709629383
0.691948874287,0.01062092571
0.693533694877,0.010668309996
0.694875721148,0.010709771247
0.696213684611,0.010746049841
0.697771019834,0.010777793611
0.698789250966,0.01080556941
0.699807518021,0.010829873234
0.700825816509,0.01085113908
0.701844142501,0.010869746695
0.702862492559,0.010886028358
0.704447313149,0.010900274813
0.70578933942,0.010912740461
0.707127302883,0.010923647903
0.708684638106,0.010933191915
0.709702869238,0.010941542926
0.710721136293,0.01094885006
0.711739434781,0.010955243803
0.712757760773,0.010960838328
0.713776110831,0.010965733537
0.715360931421,0.010970016845
0.716702957692,0.010973764739
0.718040921155,0.010977044147
0.719598256378,0.010979913629
0.72061648751,0.010982424425
0.721634754565,0.010984621372
0.722653053053,0.010986543701
0.723671379045,0.010988225738
0.724689729103,0.010989697521
0.726274549693,0.010990985331
0.727616575964,0.010992112165
0.728954539427,0.010868098144
0.73051187465,0.010884585876
0.731530105782,0.010899012642
0.732548372837,0.010911636062
0.733566671325,0.010922681554
0.734584997317,0.01093234636
0.735603347375,0.010940803065
0.737188167965,0.010948202682
0.738530194236,0.010954677347
0.739868157699,0.010960342679
0.741425492922,0.010965299844
0.742443724054,0.010969637364
0.743461991109,0.010973432694
0.744480289597,0.010976753607
0.745498615589,0.010979659406
0.746516965647,0.01098220198
0.748101786237,0.010984426733
0.749443812508,0.010986373391
0.750781775971,0.010988076717
0.752339111194,0.010989567127
0.753357342326,0.010990871236
0.754375609381,0.010992012332
0.755393907869,0.010993010791
0.756412233861,0.010993884442
0.757430583919,0.010994648887
0.759015404509,0.010995317776
0.76035743078,0.010995903054
0.761695394243,0.010996415172
0.763252729466,0.010996863276
0.764270960598,0.010997255367
0.765289227653,0.010997598446
0.766307526141,0.01099789864
0.767325852133,0.01099816131
0.768344202191,0.010998391146
0.769929022781,0.010873592253
0.771271049052,0.010889393221
0.772609012515,0.010903219068
0.774166347738,0.010915316685
0.77518457887,0.010925902099
0.776202845925,0.010935164337
0.777221144413,0.010943268795
0.778239470405,0.010950360196
0.779257820463,0.010956565172
0.780842641053,0.010961994526
0.782184667324,0.01096674521
0.783522630787,0.010970902059
0.78507996601,0.010974539302
0.786098197142,0.010977721889
0.787116464197,0.010980506653
0.788134762685,0.010982943321
0.789153088677,0.010985075406
0.790171438735,0.01098694098
0.791756259325,0.010988573358
0.793098285596,0.010990001688
0.794436249059,0.010991251477
0.795993584282,0.010867345042
0.797011815414,0.010883926912
0.798030082469,0.010898436048
0.799048380957,0.010911131542
0.800066706949,0.010922240099
0.801085057007,0.010931960087
0.802669877597,0.010940465076
0.804011903868,0.010947906942
0.805349867331,0.010954418574
0.806907202554,0.010960116252
0.807925433686,0.010840101721
0.808943700741,0.010735089006
0.809961999229,0.01064320288
0.810980325221,0.01056280252
0.811998675279,0.010492452205
0.813583495869,0.010555895679
0.81492552214,0.010486408719
0.816263485603,0.010550607629
0.817820820826,0.010606781675
0.818839051958,0.010655933966
0.819857319013,0.01069894222
0.820875617501,0.010736574443
0.821893943493,0.010769502638
0.822912293551,0.010798314808
0.824497114141,0.010823525457
0.825839140412,0.010845584775
0.827177103875,0.010864886678
0.828734439098,0.010881775843
0.82975267023,0.010896553863
0.830770937285,0.01090948463
0.831789235773,0.010920799051
0.832807561765,0.01093069917
0.833825911823,0.010939361774
0.835410732413,0.010946941552
0.836752758684,0.010953573858
0.838090722147,0.010959377126
0.83964805737,0.010964454985
0.840666288502,0.010968898112
0.841684555557,0.010972785848
0.842702854045,0.010976187617
0.843721180037,0.010979164165
0.844739530095,0.010981768644
0.846324350685,0.010984047564
0.847666376956,0.010986041619
0.849004340419,0.010987786417
0.850561675642,0.010989313115
0.851579906774,0.010990648976
0.852598173829,0.010991817854
0.853616472317,0.010992840622
0.854634798309,0.010993735544
0.855653148367,0.010994518601
0.857237968957,0.010995203776
0.858579995228,0.010995803304
0.859917958691,0.010871327891
0.861475293914,0.010887411905
0.862493525046,0.010901485417
0.863511792101,0.01091379974
0.864530090589,0.010924574773
0.865548416581,0.010934002926
0.866566766639,0.01094225256
0.868151587229,0.01094947099
0.8694936135,0.010955787116
0.870831576963,0.010961313727
0.872388912186,0.010966149511
0.873407143318,0.010970380822
0.874425410373,0.010974083219
0.875443708861,0.010977322817
0.876462034853,0.010980157465
0.877480384911,0.010982637782
0.879065205501,0.010984808059
0.880407231772,0.010986707052
0.881745195235,0.010988368671
0.883302530458,0.010989822587
0.88432076159,0.010991094764
0.885339028645,0.010992207919
0.886357327133,0.010993181929
0.887375653125,0.010994034188
0.888394003183,0.010994779915
0.889978823773,0.010870432426
0.891320850044,0.010886628373
0.892658813507,0.010900799826
0.89421614873,0.010913199848
0.895234379862,0.010924049867
0.896252646917,0.010933543634
0.897270945405,0.01094185068
0.898289271397,0.010949119345
0.899307621455,0.010955479427
0.900892442045,0.010961044499
0.902234468316,0.010965913937
0.903572431779,0.010970174695
0.905129767002,0.010973902858
0.906147998134,0.010977165001
0.907166265189,0.010980019376
0.908184563677,0.010982516954
0.909202889669,0.010984702335
0.910221239727,0.010986614543
0.911806060317,0.010988287725
0.913148086588,0.010989751759
0.914486050051,0.010991032789
0.916043385274,0.01099215369
0.917061616406,0.010993134479
0.918079883461,0.010993992669
0.919098181949,0.010994743585
0.920116507941,0.010995400637
0.921134857999,0.010995975557
0.922719678589,0.010996478612
0.92406170486,0.010996918786
0.925399668323,0.010997303938
0.926957003546,0.010872640946
0.927975234678,0.010763560828
0.928993501733,0.010668115725
0.930011800221,0.010709601259
0.931030126213,0.010745901102
0.932048476271,0.010777663464
0.933633296861,0.010805455531
0.934975323132,0.01070477359
0.936313286595,0.010741676891
0.937870621818,0.01077396728
0.93888885295,0.01080222137
0.939907120005,0.010826943699
0.940925418493,0.010723575737
0.941943744485,0.01063312877
0.942962094543,0.010553987674
0.944546915133,0.010609739215
0.945888941404,0.010658521813
0.947226904867,0.010701206586
0.94878424009,0.010738555763
0.949802471222,0.010771236293
0.950820738277,0.010799831756
0.951839036765,0.010824852787
0.952857362757,0.010846746189
0.953875712815,0.010865902915
0.955460533405,0.010882665051
0.956802559676,0.01089733192
0.958140523139,0.01091016543
0.959697858362,0.010921394751
0.960716089494,0.010931220407
0.961734356549,0.010939817856
0.962752655037,0.010947340624
0.963770981029,0.010953923046
0.964789331087,0.010959682665
0.966374151677,0.010964722332
0.967716177948,0.010969132041
0.969054141411,0.010972990536
0.970611476634,0.010976366719
0.971629707766,0.010979320879
0.972647974821,0.010981905769
0.973666273309,0.010984167548
0.974684599301,0.010986146605
0.975702949359,0.010987878279
0.977287769949,0.010989393494
0.97862979622,0.010990719307
0.979967759683,0.010866879394
0.981525094906,0.01088351947
0.982543326038,0.010898079536
0.983561593093,0.010910819594
0.984579891581,0.010921967145
0.985598217573,0.010931721252
0.986616567631,0.010940256096
0.988201388221,0.010947724084
0.989543414492,0.010954258574
0.990881377955,0.010959976252
0.992438713178,0.010964979221
0.99345694431,0.010969356818
0.994475211365,0.010973187216
0.995493509853,0.010976538814
0.996511835845,0.010979471462
0.997530185903,0.010982037529
0.999115006493,0.010984282838
1.000457032764,0.010986247483
1.001794996227,0.010987966548
1.00335233145,0.01098947073
1.004370562582,0.010990786889
1.005388829637,0.010991938528
1.006407128125,0.010992946212
1.007425454117,0.010993827936
1.008443804175,0.010994599444
1.010028624765,0.010995274514
1.011370651036,0.0109958652
1.012708614499,0.01099638205
1.014265949722,0.010996834294
1.015284180854,0.010997230007
1.016302447909,0.010997576256
1.017320746397,0.010997879224
1.018339072389,0.010998144321
1.019357422447,0.010998376281
1.020942243037,0.010873579246
1.022284269308,0.01088938184
1.023622232771,0.01090320911
1.025179567994,0.010915307971
1.026197799126,0.010925894475
1.027216066181,0.010935157666
1.028234364669,0.010943262958
1.029252690661,0.010950355088
1.030271040719,0.010956560702
1.031855861309,0.010961990614
1.03319788758,0.010966741787
1.034535851043,0.010970899064
1.036093186266,0.010974536681
1.037111417398,0.010977719596
1.038129684453,0.010980504647
1.039147982941,0.010982941566
1.040166308933,0.01098507387
1.041184658991,0.010986939636
1.042769479581,0.010988572182
1.044111505852,0.010990000659
1.045449469315,0.010991250577
1.047006804538,0.010992344255
1.04802503567,0.010993301223
1.049043302725,0.01099413857
1.050061601213,0.010994871249
1.051079927205,0.010995512343
1.052098277263,0.0109960733
1.053683097853,0.010996564138
1.055025124124,0.010996993621
1.056363087587,0.010997369418
1.05792042281,0.010872698241
1.058938653942,0.010763610961
1.059956920997,0.010668159591
1.060975219485,0.010584639642
1.061993545477,0.010511559687
1.063011895535,0.010572614726
1.064596716125,0.010626037885
1.065938742396,0.010547783149
1.067276705859,0.010604310255
1.068834041082,0.010653771473
1.069852272214,0.010697050039
1.070870539269,0.010734918784
1.071888837757,0.010768053936
1.072907163749,0.010797047194
1.073925513807,0.010697416295
1.075510334397,0.010735239258
1.076852360668,0.010768334351
1.078190324131,0.010797292557
1.079747659354,0.010822630987
1.080765890486,0.010844802114
1.081784157541,0.01086420185
1.082802456029,0.010881176619
1.083820782021,0.010896029542
1.084839132079,0.010909025849
1.086423952669,0.010920397618
1.08776597894,0.010930347916
1.089103942403,0.010939054427
1.090661277626,0.010946672624
1.091679508758,0.010953338546
1.092697775813,0.010959171228
1.093716074301,0.010964274825
1.094734400293,0.010968740472
1.095752750351,0.010972647913
1.097337570941,0.010976066924
1.098679597212,0.010979058559
1.100017560675,0.010981676239
1.101574895898,0.010983966709
1.10259312703,0.01098597087
1.103611394085,0.010987724511
1.104629692573,0.010989258947
1.105648018565,0.010990601579
1.106666368623,0.010991776382
1.108251189213,0.010992804334
1.109593215484,0.010993703792
1.110931178947,0.010869490818
1.11248851417,0.010885804466
1.113506745302,0.010900078908
1.114525012357,0.010912569045
1.115543310845,0.010923497914
1.116561636837,0.010933060675
1.117579986895,0.010941428091
1.119164807485,0.01094874958
1.120506833756,0.010955155883
1.121844797219,0.010960761398
1.123402132442,0.010965666223
1.124420363574,0.010969957945
1.125438630629,0.010973713202
1.126456929117,0.010976999052
1.127475255109,0.010979874171
1.128493605167,0.0109823899
1.130078425757,0.010984591163
1.131420452028,0.010986517268
1.132758415491,0.01098820261
1.134315750714,0.010989677284
1.135333981846,0.010990967624
1.136352248901,0.010992096671
1.137370547389,0.010993084587
1.138388873381,0.010993949014
1.139407223439,0.010994705387
1.140992044029,0.010870367214
1.1423340703,0.010886571312
1.143672033763,0.010900749898
1.145229368986,0.010913156161
1.146247600118,0.010924011641
1.147265867173,0.010933510186
1.148284165661,0.010941821413
1.149302491653,0.010949093736
1.150320841711,0.010955457019
1.151905662301,0.010961024892
1.153247688572,0.010965896781
1.154585652035,0.010970159683
1.156142987258,0.010973889723
1.15716121839,0.010977153508
1.158179485445,0.01098000932
1.159197783933,0.010982508155
1.160216109925,0.010984694636
1.161234459983,0.010986607807
1.162819280573,0.010988281831
1.164161306844,0.010989746602
1.165499270307,0.010991028277
1.16705660553,0.010992149742
1.168074836662,0.010993131024
1.169093103717,0.010993989646
1.170111402205,0.01099474094
1.171129728197,0.010995398323
1.172148078255,0.010995973533
1.173732898845,0.010996476841
1.175074925116,0.010996917236
1.176412888579,0.010997302582
1.177970223802,0.010872639759
1.178988454934,0.010763559789
1.180006721989,0.010793114815
1.181025020477,0.010818975463
1.182043346469,0.01084160353
1.183061696527,0.010861403089
1.184646517117,0.010878727703
1.185988543388,0.01076888674
1.187326506851,0.010797775898
1.188883842074,0.010823053911
1.189902073206,0.010845172172
1.190920340261,0.010739525651
1.191938638749,0.010647084945
1.192956964741,0.010566199327
1.193975314799,0.010495424411
1.195560135389,0.01055849636
1.19690216166,0.010613684315
1.198240125123,0.010661973776
1.199797460346,0.010704227054
1.200815691478,0.010741198672
1.201833958533,0.010773548838
1.202852257021,0.010801855233
1.203870583013,0.010826623329
1.204888933071,0.010848295413
1.206473753661,0.010867258486
1.207815779932,0.010883851175
1.209153743395,0.010898369778
1.210711078618,0.010911073556
1.21172930975,0.010922189362
1.212747576805,0.010931915692
1.213765875293,0.010940426231
1.214784201285,0.010947872952
1.215802551343,0.010954388833
1.217387371933,0.010960090229
1.218729398204,0.01096507895
1.220067361667,0.010969444081
1.22162469689,0.010973263571
1.222642928022,0.010976605625
1.223661195077,0.010979529922
1.224679493565,0.010982088682
1.225697819557,0.010984327597
1.226716169615,0.010986286647
1.228300990205,0.010988000816
1.229643016476,0.010989500714
1.230980979939,0.010865813125
1.232538315162,0.010882586484
1.233556546294,0.010897263174
1.234574813349,0.010910105277
1.235593111837,0.010921342117
1.236611437829,0.010931174352
1.237629787887,0.010939777558
1.239214608477,0.010947305363
1.240556634748,0.010953892193
1.241894598211,0.010959655669
1.243451933434,0.01096469871
1.244470164566,0.010969111371
1.245488431621,0.01097297245
1.246506730109,0.010976350894
1.247525056101,0.010979307032
1.248543406159,0.010981893653
1.250128226749,0.010984156946
1.25147025302,0.010986137328
1.252808216483,0.010987870162
1.254365551706,0.010989386392
1.255383782838,0.010990713093
1.256402049893,0.010991873956
1.257420348381,0.010992889712
1.258438674373,0.010993778498
1.259457024431,0.010994556186
1.261041845021,0.010995236663
1.262383871292,0.01099583208
1.263721834755,0.01099635307
1.265279169978,0.010996808936
1.26629740111,0.010997207819
1.267315668165,0.010997556842
1.268333966653,0.010997862237
1.269352292645,0.010998129457
1.270370642703,0.010998363275
1.271955463293,0.010873567866
1.273297489564,0.010889371883
1.274635453027,0.010903200398
1.27619278825,0.010915300348
1.277211019382,0.010925887805
1.278229286437,0.010935151829
1.279247584925,0.01094325785
1.280265910917,0.010950350619
1.281284260975,0.010956556792
1.282869081565,0.010961987193
1.284211107836,0.010966738794
1.285549071299,0.010970896445
1.287106406522,0.010974534389
1.288124637654,0.01097771759
1.289142904709,0.010980502891
1.290161203197,0.01098294003
1.291179529189,0.010985072526
1.292197879247,0.01098693846
1.293782699837,0.010988571153
1.295124726108,0.010989999759
1.296462689571,0.010991249789
1.298020024794,0.010992343565
1.299038255926,0.010993300619
1.300056522981,0.010994138042
1.301074821469,0.010994870787
1.302093147461,0.010995511939
1.303111497519,0.010996072947
1.304696318109,0.010996563829
1.30603834438,0.01099699335
1.307376307843,0.010997369181
1.308933643066,0.010872698033
1.309951874198,0.010763610779
1.310970141253,0.010668159432
1.311988439741,0.010584639503
1.313006765733,0.010636559565
1.314025115791,0.010681989619
1.315609936381,0.010721740917
1.316951962652,0.010631523302
1.318289926115,0.010677582889
1.319847261338,0.010717885028
1.32086549247,0.0107531494
1.321883759525,0.010784005725
1.322902058013,0.010811005009
1.323920384005,0.010709629383
1.324938734063,0.01062092571
1.326523554653,0.010668309996
1.327865580924,0.010709771247
1.329203544387,0.010746049841
1.33076087961,0.010777793611
1.331779110742,0.01080556941
1.332797377797,0.010829873234
1.333815676285,0.01085113908
1.334834002277,0.010869746695
1.335852352335,0.010886028358
1.337437172925,0.010900274813
1.338779199196,0.010912740461
1.340117162659,0.010923647903
1.341674497882,0.010933191915
1.342692729014,0.010941542926
1.343710996069,0.01094885006
1.344729294557,0.010955243803
1.345747620549,0.010960838328
1.346765970607,0.010965733537
1.348350791197,0.010970016845
1.349692817468,0.010973764739
1.351030780931,0.010977044147
1.352588116154,0.010979913629
1.353606347286,0.010982424425
1.354624614341,0.010984621372
1.355642912829,0.010986543701
1.356661238821,0.010988225738
1.357679588879,0.010989697521
1.359264409469,0.010990985331
