time,outgoingDataRate
33.826113313797,458278.2481704
33.916887859973,458278.2481704
34.008179224421,455683.84536191
34.098953770597,458278.2481704
34.189728316773,458278.2481704
34.281019681221,455683.84536191
34.371794227397,458278.2481704
34.461018318757,466241.78925121
34.547658318757,480147.73776547
34.634298318757,480147.73776547
34.720938318757,480147.73776547
34.807578318757,480147.73776547
34.894218318757,480147.73776547
34.980858318757,480147.73776547
35.067498318757,480147.73776547
35.154138318757,480147.73776547
35.240778318757,480147.73776547
35.327418318757,480147.73776547
35.414058318757,480147.73776547
35.500698318757,480147.73776547
35.587338318757,480147.73776547
35.673978318757,480147.73776547
35.760618318757,480147.73776547
35.847258318757,480147.73776547
35.933898318757,480147.73776547
36.020538318757,480147.73776547
36.107178318757,480147.73776547
36.193818318757,480147.73776547
36.280458318757,480147.73776547
36.367098318757,480147.73776547
36.453738318757,480147.73776547
36.540378318757,480147.73776547
36.627018318757,480147.73776547
36.713658318757,480147.73776547
36.801907447234,481545.83204836
36.893070184432,456326.79841158
36.983933371165,457831.17999417
37.071106866266,477209.27045316
37.157746866266,480147.73776547
37.244386866266,480147.73776547
37.331026866266,480147.73776547
37.417666866266,480147.73776547
37.504306866266,480147.73776547
37.590946866266,480147.73776547
37.68045005523,474798.72496043
37.779555665793,419754.23756212
37.878655062258,419780.55854954
37.974154596154,435604.22028136
38.06492914233,458278.2481704
38.155703688506,458278.2481704
38.246995052954,455683.84536191
38.33776959913,458278.2481704
38.428544145306,458278.2481704
38.519835509754,455683.84536191
38.61061005593,458278.2481704
38.701384602106,458278.2481704
38.792675966554,455683.84536191
38.88345051273,458278.2481704
38.974225058906,458278.2481704
39.063449150266,466241.78925121
39.150089150266,480147.73776547
39.236729150266,480147.73776547
39.323369150266,480147.73776547
39.410009150266,480147.73776547
39.496649150266,480147.73776547
39.583289150266,480147.73776547
39.669929150266,480147.73776547
39.756569150266,480147.73776547
39.843209150266,480147.73776547
39.929849150266,480147.73776547
40.016489150266,480147.73776547
40.103129150266,480147.73776547
40.189769150266,480147.73776547
40.276409150266,480147.73776547
40.363049150266,480147.73776547
40.449689150266,480147.73776547
40.536329150266,480147.73776547
40.622969150266,480147.73776547
40.709609150266,480147.73776547
40.796249150266,480147.73776547
40.882889150266,480147.73776547
40.969529150266,480147.73776547
41.056169150266,480147.73776547
41.142809150266,480147.73776547
41.229449150266,480147.73776547
41.316089150266,480147.73776547
41.404726469857,479436.88049334
41.495589656714,457831.17936937
41.586404189656,458076.4625698
41.673527069432,477486.51223372
41.760167069432,480147.73776547
41.846807069432,480147.73776547
41.933447069432,480147.73776547
42.020087069432,480147.73776547
42.106727069432,480147.73776547
42.193367069432,480147.73776547
42.280013469496,487498.61470067
42.377887103218,427653.47937206
42.476987703784,419775.45809417
42.575024344504,424331.14491155
42.66579889068,458278.2481704
42.757090255128,455683.84536191
42.847864801304,458278.2481704
42.93863934748,458278.2481704
43.029930711928,455683.84536191
43.120705258104,458278.2481704
43.21147980428,458278.2481704
43.302771168728,455683.84536191
43.393545714904,458278.2481704
43.48432026108,458278.2481704
43.575611625528,455683.84536191
43.665869353432,460902.36222483
43.752509353432,480147.73776547
43.839149353432,480147.73776547
43.925789353432,480147.73776547
44.012429353432,480147.73776547
44.099069353432,480147.73776547
44.185709353432,480147.73776547
44.272349353432,480147.73776547
44.358989353432,480147.73776547
44.445629353432,480147.73776547
44.532269353432,480147.73776547
44.618909353432,480147.73776547
44.705549353432,480147.73776547
44.792189353432,480147.73776547
44.878829353432,480147.73776547
44.965469353432,480147.73776547
45.052109353432,480147.73776547
45.138749353432,480147.73776547
45.225389353432,480147.73776547
45.312029353432,480147.73776547
45.398669353432,480147.73776547
45.485309353432,480147.73776547
45.571949353432,480147.73776547
45.658589353432,480147.73776547
45.745229353432,480147.73776547
45.831869353432,480147.73776547
45.918509353432,480147.73776547
46.005155753496,487498.61470067
46.096492243286,458261.5348612
46.187657416022,456314.60733878
46.275954719831,471135.56366327
46.362594719831,480147.73776547
46.449234719831,480147.73776547
46.535874719831,480147.73776547
46.622514719831,480147.73776547
46.709154719831,480147.73776547
46.795794719831,480147.73776547
46.882441119895,490453.15175946
46.980370608607,424795.43748402
47.079466163167,419796.83331619
47.177451994903,424551.17503193
47.268743359351,455683.84536191
47.359517905527,458278.2481704
47.450292451703,458278.2481704
47.541583816151,455683.84536191
47.632358362327,458278.2481704
47.723132908503,458278.2481704
47.814424272951,455683.84536191
47.905198819127,458278.2481704
47.995973365303,458278.2481704
48.087264729751,455683.84536191
48.178039275927,458278.2481704
48.268297003831,460902.36222483
48.354937003831,480147.73776547
48.441577003831,480147.73776547
48.528217003831,480147.73776547
48.614857003831,480147.73776547
48.701497003831,480147.73776547
48.788137003831,480147.73776547
48.874777003831,480147.73776547
48.961417003831,480147.73776547
49.048057003831,480147.73776547
49.134697003831,480147.73776547
49.221337003831,480147.73776547
49.307977003831,480147.73776547
49.394617003831,480147.73776547
49.481257003831,480147.73776547
49.567897003831,480147.73776547
49.654537003831,480147.73776547
49.741177003831,480147.73776547
49.827817003831,480147.73776547
49.914457003831,480147.73776547
50.001097003831,480147.73776547
50.087737003831,480147.73776547
50.174377003831,480147.73776547
50.261017003831,480147.73776547
50.347657003831,480147.73776547
50.434297003831,480147.73776547
50.520937003831,480147.73776547
50.607583403895,490453.15175946
50.699309510745,453524.0993933
50.79017959209,457796.44283645
50.878389012723,471604.95672088
50.965029012723,480147.73776547
51.051669012723,480147.73776547
51.138309012723,480147.73776547
51.224949012723,480147.73776547
51.311589012723,480147.73776547
51.398229012723,480147.73776547
51.484869012723,490489.38134811
51.584054378636,419416.71149844
51.683176644793,419683.70592042
51.780403106067,427867.0585651
51.871177652243,458278.2481704
51.961952198419,458278.2481704
52.053243562867,455683.84536191
52.144018109043,458278.2481704
52.234792655219,458278.2481704
52.326084019667,455683.84536191
52.416858565843,458278.2481704
52.507633112019,458278.2481704
52.598924476467,455683.84536191
52.689699022643,458278.2481704
52.780473568819,458278.2481704
52.870731296723,460902.36222483
52.957371296723,480147.73776547
53.044011296723,480147.73776547
53.130651296723,480147.73776547
53.217291296723,480147.73776547
53.303931296723,480147.73776547
53.390571296723,480147.73776547
53.477211296723,480147.73776547
53.563851296723,480147.73776547
53.650491296723,480147.73776547
53.737131296723,480147.73776547
53.823771296723,480147.73776547
53.910411296723,480147.73776547
53.997051296723,480147.73776547
54.083691296723,480147.73776547
54.170331296723,480147.73776547
54.256971296723,480147.73776547
54.343611296723,480147.73776547
54.430251296723,480147.73776547
54.516891296723,480147.73776547
54.603531296723,480147.73776547
54.690171296723,480147.73776547
54.776811296723,480147.73776547
54.863451296723,480147.73776547
54.950091296723,480147.73776547
55.036731296723,480147.73776547
55.123371296723,480147.73776547
55.210011296723,490489.38134811
55.301839343456,453020.63454487
55.392657919385,458056.07029692
55.480823311152,471840.47125814
55.567463311152,480147.73776547
55.654103311152,480147.73776547
55.740743311152,480147.73776547
55.827383311152,480147.73776547
55.914023311152,480147.73776547
56.000663311152,480147.73776547
56.087303311152,490489.38134811
56.186533655492,419226.60126486
56.285633604413,419778.21838397
56.382837404496,427966.80751657
56.473611950672,458278.2481704
56.56490331512,455683.84536191
56.655677861296,458278.2481704
56.746452407472,458278.2481704
56.83774377192,455683.84536191
56.928518318096,458278.2481704
57.019292864272,458278.2481704
57.11058422872,455683.84536191
57.201358774896,458278.2481704
57.292133321072,458278.2481704
57.38342468552,455683.84536191
57.473165595152,463556.70084679
57.559805595152,480147.73776547
57.646445595152,480147.73776547
57.733085595152,480147.73776547
57.819725595152,480147.73776547
57.906365595152,480147.73776547
57.993005595152,480147.73776547
58.079645595152,480147.73776547
58.166285595152,480147.73776547
58.252925595152,480147.73776547
58.339565595152,480147.73776547
58.426205595152,480147.73776547
58.512845595152,480147.73776547
58.599485595152,480147.73776547
58.686125595152,480147.73776547
58.772765595152,480147.73776547
58.859405595152,480147.73776547
58.946045595152,480147.73776547
59.032685595152,480147.73776547
59.119325595152,480147.73776547
59.205965595152,480147.73776547
59.292605595152,480147.73776547
59.379245595152,480147.73776547
59.465885595152,480147.73776547
59.552525595152,480147.73776547
59.639165595152,480147.73776547
59.725805595152,480147.73776547
59.812445595152,490489.38134811
59.90431243599,452829.33015361
59.995475183788,456326.74535193
60.083254128817,473917.74857007
60.169894128817,480147.73776547
60.256534128817,480147.73776547
60.343174128817,480147.73776547
60.429814128817,480147.73776547
60.516454128817,480147.73776547
60.603094128817,480147.73776547
60.689734128817,490489.38134811
60.789003046024,419063.70262158
60.889295275985,414787.86558218
60.985268222161,433455.48571273
61.076559586609,455683.84536191
61.167334132785,458278.2481704
61.258108678961,458278.2481704
61.349400043409,455683.84536191
61.440174589585,458278.2481704
61.530949135761,458278.2481704
61.622240500209,455683.84536191
61.713015046385,458278.2481704
61.803789592561,458278.2481704
61.895080957009,455683.84536191
61.985855503185,458278.2481704
62.075596412817,463556.70084679
62.162236412817,480147.73776547
62.248876412817,480147.73776547
62.335516412817,480147.73776547
62.422156412817,480147.73776547
62.508796412817,480147.73776547
62.595436412817,480147.73776547
62.682076412817,480147.73776547
62.768716412817,480147.73776547
62.855356412817,480147.73776547
62.941996412817,480147.73776547
63.028636412817,480147.73776547
63.115276412817,480147.73776547
63.201916412817,480147.73776547
63.288556412817,480147.73776547
63.375196412817,480147.73776547
63.461836412817,480147.73776547
63.548476412817,480147.73776547
63.635116412817,480147.73776547
63.721756412817,480147.73776547
63.808396412817,480147.73776547
63.895036412817,480147.73776547
63.981676412817,480147.73776547
64.068316412817,480147.73776547
64.154956412817,480147.73776547
64.241596412817,480147.73776547
64.328236412817,480147.73776547
64.414876412817,490489.38134811
64.507131460312,450923.83701016
64.597994647169,457831.17936937
64.685674331983,474454.26027989
64.772314331983,480147.73776547
64.858954331983,480147.73776547
64.945594331983,480147.73776547
65.032234331983,480147.73776547
65.118874331983,480147.73776547
65.205514331983,480147.73776547
65.292154331983,480147.73776547
65.388476859887,441184.43446951
65.487619913071,419595.71209487
65.586654788783,420054.04359749
65.677429334959,458278.2481704
65.768203881135,458278.2481704
65.859495245583,455683.84536191
65.950269791759,458278.2481704
66.041044337935,458278.2481704
66.132335702383,455683.84536191
66.223110248559,458278.2481704
66.313884794735,458278.2481704
66.405176159183,455683.84536191
66.495950705359,458278.2481704
66.586725251535,458278.2481704
66.678016615983,455683.84536191
66.764656615983,480147.73776547
66.851296615983,480147.73776547
66.937936615983,480147.73776547
67.024576615983,480147.73776547
67.111216615983,480147.73776547
67.197856615983,480147.73776547
67.284496615983,480147.73776547
67.371136615983,480147.73776547
67.457776615983,480147.73776547
67.544416615983,480147.73776547
67.631056615983,480147.73776547
67.717696615983,480147.73776547
67.804336615983,480147.73776547
67.890976615983,480147.73776547
67.977616615983,480147.73776547
68.064256615983,480147.73776547
68.150896615983,480147.73776547
68.237536615983,480147.73776547
68.324176615983,480147.73776547
68.410816615983,480147.73776547
68.497456615983,480147.73776547
68.584096615983,480147.73776547
68.670736615983,480147.73776547
68.757376615983,480147.73776547
68.844016615983,480147.73776547
68.930656615983,480147.73776547
69.017296615983,480147.73776547
69.108093395668,468034.22045838
69.198897233741,458130.41478001
69.288101982382,466342.88682789
69.374741982382,480147.73776547
69.461381982382,480147.73776547
69.548021982382,480147.73776547
69.634661982382,480147.73776547
69.721301982382,480147.73776547
69.807941982382,480147.73776547
69.894581982382,480147.73776547
69.991059216069,440476.97447327
70.090165926597,419749.57879615
70.189082439182,420556.67868651
70.279856985358,458278.2481704
70.371148349806,455683.84536191
70.461922895982,458278.2481704
70.552697442158,458278.2481704
70.643988806606,455683.84536191
70.734763352782,458278.2481704
70.825537898958,458278.2481704
70.916829263406,455683.84536191
71.007603809582,458278.2481704
71.098378355758,458278.2481704
71.189669720206,455683.84536191
71.280444266382,458278.2481704
71.367084266382,480147.73776547
71.453724266382,480147.73776547
71.540364266382,480147.73776547
71.627004266382,480147.73776547
71.713644266382,480147.73776547
71.800284266382,480147.73776547
71.886924266382,480147.73776547
71.973564266382,480147.73776547
72.060204266382,480147.73776547
72.146844266382,480147.73776547
72.233484266382,480147.73776547
72.320124266382,480147.73776547
72.406764266382,480147.73776547
72.493404266382,480147.73776547
72.580044266382,480147.73776547
72.666684266382,480147.73776547
72.753324266382,480147.73776547
72.839964266382,480147.73776547
72.926604266382,480147.73776547
73.013244266382,480147.73776547
73.099884266382,480147.73776547
73.186524266382,480147.73776547
73.273164266382,480147.73776547
73.359804266382,480147.73776547
73.446444266382,480147.73776547
73.533084266382,480147.73776547
73.619724266382,480147.73776547
73.710562364842,467821.32960118
73.801714394571,456380.40231994
73.890535976647,468354.63890302
73.977175976647,480147.73776547
74.063815976647,480147.73776547
74.150455976647,480147.73776547
74.237095976647,480147.73776547
74.323735976647,480147.73776547
74.410375976647,480147.73776547
74.497022376711,481589.54058309
74.59355639187,438891.92768182
74.692657611689,419772.83504662
74.791516433447,420802.10203025
74.882807797895,455683.84536191
74.973582344071,458278.2481704
75.064356890247,458278.2481704
75.155648254695,455683.84536191
75.246422800871,458278.2481704
75.337197347047,458278.2481704
75.428488711495,455683.84536191
75.519263257671,458278.2481704
75.610037803847,458278.2481704
75.701329168295,455683.84536191
75.792103714471,458278.2481704
75.882878260647,458278.2481704
75.969518260647,480147.73776547
76.056158260647,480147.73776547
76.142798260647,480147.73776547
76.229438260647,480147.73776547
76.316078260647,480147.73776547
76.402718260647,480147.73776547
76.489358260647,480147.73776547
76.575998260647,480147.73776547
76.662638260647,480147.73776547
76.749278260647,480147.73776547
76.835918260647,480147.73776547
76.922558260647,480147.73776547
77.009198260647,480147.73776547
77.095838260647,480147.73776547
77.182478260647,480147.73776547
77.269118260647,480147.73776547
77.355758260647,480147.73776547
77.442398260647,480147.73776547
77.529038260647,480147.73776547
77.615678260647,480147.73776547
77.702318260647,480147.73776547
77.788958260647,480147.73776547
77.875598260647,480147.73776547
77.962238260647,480147.73776547
78.048878260647,480147.73776547
78.135518260647,480147.73776547
78.222164660711,481589.54058309
78.313373951267,464514.08339798
78.404244035284,457796.42937512
78.492970275076,468857.91731423
78.579610275076,480147.73776547
78.666250275076,480147.73776547
78.752890275076,480147.73776547
78.839530275076,480147.73776547
78.926170275076,480147.73776547
79.012810275076,480147.73776547
79.09945667514,484544.07764188
79.197199991142,430842.75961272
79.296323295911,419679.30848296
79.394467550148,423865.8729786
79.485242096324,458278.2481704
79.5760166425,458278.2481704
79.667308006948,455683.84536191
79.758082553124,458278.2481704
79.8488570993,458278.2481704
79.940148463748,455683.84536191
80.030923009924,458278.2481704
80.1216975561,458278.2481704
80.212988920548,455683.84536191
80.303763466724,458278.2481704
80.3945380129,458278.2481704
80.485312559076,458278.2481704
80.571952559076,480147.73776547
80.658592559076,480147.73776547
80.745232559076,480147.73776547
80.831872559076,480147.73776547
80.918512559076,480147.73776547
81.005152559076,480147.73776547
81.091792559076,480147.73776547
81.178432559076,480147.73776547
81.265072559076,480147.73776547
81.351712559076,480147.73776547
81.438352559076,480147.73776547
81.524992559076,480147.73776547
81.611632559076,480147.73776547
81.698272559076,480147.73776547
81.784912559076,480147.73776547
81.871552559076,480147.73776547
81.958192559076,480147.73776547
82.044832559076,480147.73776547
82.131472559076,480147.73776547
82.218112559076,480147.73776547
82.304752559076,480147.73776547
82.391392559076,480147.73776547
82.478032559076,480147.73776547
82.564672559076,480147.73776547
82.651312559076,480147.73776547
82.737952559076,480147.73776547
82.82459895914,484544.07764188
82.915897790331,461254.53579904
83.006710699122,458084.65507629
83.095395366592,469077.70178055
83.182035366592,480147.73776547
83.268675366592,480147.73776547
83.355315366592,480147.73776547
83.441955366592,480147.73776547
83.528595366592,480147.73776547
83.615235366592,480147.73776547
83.701881766656,487498.61470067
83.799716037845,427825.5410023
83.898811457297,419797.40567272
83.996892641664,424138.43458844
84.08766718784,458278.2481704
84.178958552288,455683.84536191
84.269733098464,458278.2481704
84.36050764464,458278.2481704
84.451799009088,455683.84536191
84.542573555264,458278.2481704
84.63334810144,458278.2481704
84.724639465888,455683.84536191
84.815414012064,458278.2481704
84.90618855824,458278.2481704
84.997479922688,455683.84536191
85.087737650592,460902.36222483
85.174377650592,480147.73776547
85.261017650592,480147.73776547
85.347657650592,480147.73776547
85.434297650592,480147.73776547
85.520937650592,480147.73776547
85.607577650592,480147.73776547
85.694217650592,480147.73776547
85.780857650592,480147.73776547
85.867497650592,480147.73776547
85.954137650592,480147.73776547
86.040777650592,480147.73776547
86.127417650592,480147.73776547
86.214057650592,480147.73776547
86.300697650592,480147.73776547
86.387337650592,480147.73776547
86.473977650592,480147.73776547
86.560617650592,480147.73776547
86.647257650592,480147.73776547
86.733897650592,480147.73776547
86.820537650592,480147.73776547
86.907177650592,480147.73776547
86.993817650592,480147.73776547
87.080457650592,480147.73776547
87.167097650592,480147.73776547
87.253737650592,480147.73776547
87.340377650592,480147.73776547
87.427024050656,487498.61470067
87.51836768899,458225.67135932
87.609530425991,456326.79939769
87.697815569758,471200.45598827
87.784455569758,480147.73776547
87.871095569758,480147.73776547
87.957735569758,480147.73776547
88.044375569758,480147.73776547
88.131015569758,480147.73776547
88.217655569758,480147.73776547
88.304295569758,480147.73776547
88.398037584846,453329.27780683
88.497132597564,419799.12872491
88.596232190612,419779.7258345
88.689053754462,448171.72082153
88.779828300638,458278.2481704
88.870602846814,458278.2481704
88.961894211262,455683.84536191
89.052668757438,458278.2481704
89.143443303614,458278.2481704
89.234734668062,455683.84536191
89.325509214238,458278.2481704
89.416283760414,458278.2481704
89.507575124862,455683.84536191
89.598349671038,458278.2481704
