time,incomingDataRate
11.087160526666,455683.84536191
11.177935072842,458278.2481704
11.268709619018,458278.2481704
11.360000983466,455683.84536191
11.448191438282,471706.37782506
11.534831438282,480147.73776547
11.621471438282,480147.73776547
11.708111438282,480147.73776547
11.794751438282,480147.73776547
11.881391438282,480147.73776547
11.968031438282,480147.73776547
12.054671438282,480147.73776547
12.141311438282,480147.73776547
12.227951438282,480147.73776547
12.314591438282,480147.73776547
12.401231438282,480147.73776547
12.487871438282,480147.73776547
12.574511438282,480147.73776547
12.661151438282,480147.73776547
12.747791438282,480147.73776547
12.834431438282,480147.73776547
12.921071438282,480147.73776547
13.007711438282,480147.73776547
13.094351438282,480147.73776547
13.180991438282,480147.73776547
13.267631438282,480147.73776547
13.354271438282,480147.73776547
13.440911438282,480147.73776547
13.527551438282,480147.73776547
13.614191438282,480147.73776547
13.700831438282,480147.73776547
13.790040905241,476361.99888439
13.880840989117,458149.35652274
13.971597444827,458369.59668111
14.058237444827,480147.73776547
14.144877444827,480147.73776547
14.231517444827,480147.73776547
14.318157444827,480147.73776547
14.404797444827,480147.73776547
14.491437444827,480147.73776547
14.578077444827,480147.73776547
14.670338295936,460607.06669391
14.76945712252,419698.26957894
14.868568083004,419731.57960381
14.961801992987,446189.58925551
15.053093357435,455683.84536191
15.143867903611,458278.2481704
15.234642449787,458278.2481704
15.325933814235,455683.84536191
15.416708360411,458278.2481704
15.507482906587,458278.2481704
15.598774271035,455683.84536191
15.689548817211,458278.2481704
15.780323363387,458278.2481704
15.871614727835,455683.84536191
15.962389274011,458278.2481704
16.050579728827,471706.37782506
16.137219728827,480147.73776547
16.223859728827,480147.73776547
16.310499728827,480147.73776547
16.397139728827,480147.73776547
16.483779728827,480147.73776547
16.570419728827,480147.73776547
16.657059728827,480147.73776547
16.743699728827,480147.73776547
16.830339728827,480147.73776547
16.916979728827,480147.73776547
17.003619728827,480147.73776547
17.090259728827,480147.73776547
17.176899728827,480147.73776547
17.263539728827,480147.73776547
17.350179728827,480147.73776547
17.436819728827,480147.73776547
17.523459728827,480147.73776547
17.610099728827,480147.73776547
17.696739728827,480147.73776547
17.783379728827,480147.73776547
17.870019728827,480147.73776547
17.956659728827,480147.73776547
18.043299728827,480147.73776547
18.129939728827,480147.73776547
18.216579728827,480147.73776547
18.303219728827,480147.73776547
18.392513017655,475914.82582591
18.48369751743,456217.88903431
18.574024587128,460548.53920409
18.660664587128,480147.73776547
18.747304587128,480147.73776547
18.833944587128,480147.73776547
18.920584587128,480147.73776547
19.007224587128,480147.73776547
19.093864587128,480147.73776547
19.180504587128,480147.73776547
19.268658750136,482064.58492656
19.367773035228,419717.50047318
19.466880021906,419748.40921316
19.563195498744,431913.97027468
19.65397004492,458278.2481704
19.744744591096,458278.2481704
19.836035955544,455683.84536191
19.92681050172,458278.2481704
20.017585047896,458278.2481704
20.108876412344,455683.84536191
20.19965095852,458278.2481704
20.290425504696,458278.2481704
20.381716869144,455683.84536191
20.47249141532,458278.2481704
20.563265961496,458278.2481704
20.653006871128,463556.70084679
20.739646871128,480147.73776547
20.826286871128,480147.73776547
20.912926871128,480147.73776547
20.999566871128,480147.73776547
21.086206871128,480147.73776547
21.172846871128,480147.73776547
21.259486871128,480147.73776547
21.346126871128,480147.73776547
21.432766871128,480147.73776547
21.519406871128,480147.73776547
21.606046871128,480147.73776547
21.692686871128,480147.73776547
21.779326871128,480147.73776547
21.865966871128,480147.73776547
21.952606871128,480147.73776547
22.039246871128,480147.73776547
22.125886871128,480147.73776547
22.212526871128,480147.73776547
22.299166871128,480147.73776547
22.385806871128,480147.73776547
22.472446871128,480147.73776547
22.559086871128,480147.73776547
22.645726871128,480147.73776547
22.732366871128,480147.73776547
22.819006871128,480147.73776547
22.905646871128,480147.73776547
22.993798816121,482076.71428435
23.084641616302,457933.924506
23.175437943702,458168.31133194
23.263092237527,474591.69636405
23.349732237527,480147.73776547
23.436372237527,480147.73776547
23.523012237527,480147.73776547
23.609652237527,480147.73776547
23.696292237527,480147.73776547
23.782932237527,480147.73776547
23.87115461317,481691.85753923
23.970262307566,419745.41183231
24.069363527385,419772.83504662
24.165623149143,432164.59030541
24.256397695319,458278.2481704
24.347689059767,455683.84536191
24.438463605943,458278.2481704
24.529238152119,458278.2481704
24.620529516567,455683.84536191
24.711304062743,458278.2481704
24.802078608919,458278.2481704
24.893369973367,455683.84536191
24.984144519543,458278.2481704
25.074919065719,458278.2481704
25.166210430167,455683.84536191
25.255434521527,466241.78925121
25.342074521527,480147.73776547
25.428714521527,480147.73776547
25.515354521527,480147.73776547
25.601994521527,480147.73776547
25.688634521527,480147.73776547
25.775274521527,480147.73776547
25.861914521527,480147.73776547
25.948554521527,480147.73776547
26.035194521527,480147.73776547
26.121834521527,480147.73776547
26.208474521527,480147.73776547
26.295114521527,480147.73776547
26.381754521527,480147.73776547
26.468394521527,480147.73776547
26.555034521527,480147.73776547
26.641674521527,480147.73776547
26.728314521527,480147.73776547
26.814954521527,480147.73776547
26.901594521527,480147.73776547
26.988234521527,480147.73776547
27.074874521527,480147.73776547
27.161514521527,480147.73776547
27.248154521527,480147.73776547
27.334794521527,480147.73776547
27.421434521527,480147.73776547
27.508074521527,480147.73776547
27.596292109778,481717.99799252
27.687103416174,458092.73812883
27.778290958166,456202.66860192
27.865526535856,476869.6568713
27.952166535856,480147.73776547
28.038806535856,480147.73776547
28.125446535856,480147.73776547
28.212086535856,480147.73776547
28.298726535856,480147.73776547
28.385366535856,480147.73776547
28.4747729724,475312.53501068
28.57390608571,419637.78409654
28.673029547079,419678.64545346
28.768057447472,437766.1700191
28.85934881192,455683.84536191
28.950123358096,458278.2481704
29.040897904272,458278.2481704
29.13218926872,455683.84536191
29.222963814896,458278.2481704
29.313738361072,458278.2481704
29.40502972552,455683.84536191
29.495804271696,458278.2481704
29.586578817872,458278.2481704
29.67787018232,455683.84536191
29.768644728496,458278.2481704
29.857868819856,466241.78925121
29.944508819856,480147.73776547
30.031148819856,480147.73776547
30.117788819856,480147.73776547
30.204428819856,480147.73776547
30.291068819856,480147.73776547
30.377708819856,480147.73776547
30.464348819856,480147.73776547
30.550988819856,480147.73776547
30.637628819856,480147.73776547
30.724268819856,480147.73776547
30.810908819856,480147.73776547
30.897548819856,480147.73776547
30.984188819856,480147.73776547
31.070828819856,480147.73776547
31.157468819856,480147.73776547
31.244108819856,480147.73776547
31.330748819856,480147.73776547
31.417388819856,480147.73776547
31.504028819856,480147.73776547
31.590668819856,480147.73776547
31.677308819856,480147.73776547
31.763948819856,480147.73776547
31.850588819856,480147.73776547
31.937228819856,480147.73776547
32.023868819856,480147.73776547
32.110508819856,480147.73776547
32.198763168438,481517.34937475
32.28995071037,456202.66890209
32.380792318824,457939.93201987
32.467960834285,477236.53179125
32.554600834285,480147.73776547
32.641240834285,480147.73776547
32.727880834285,480147.73776547
32.814520834285,480147.73776547
32.901160834285,480147.73776547
32.987800834285,480147.73776547
33.077330094946,474660.45945481
33.176431160351,419773.48911429
33.275526579803,419797.40567272
33.371008564173,435684.28405087
33.461783110349,458278.2481704
33.552557656525,458278.2481704
33.643849020973,455683.84536191
33.734623567149,458278.2481704
33.825398113325,458278.2481704
33.916689477773,455683.84536191
34.007464023949,458278.2481704
34.098238570125,458278.2481704
34.189529934573,455683.84536191
34.280304480749,458278.2481704
34.371079026925,458278.2481704
34.460303118285,466241.78925121
34.546943118285,480147.73776547
34.633583118285,480147.73776547
34.720223118285,480147.73776547
34.806863118285,480147.73776547
34.893503118285,480147.73776547
34.980143118285,480147.73776547
35.066783118285,480147.73776547
35.153423118285,480147.73776547
35.240063118285,480147.73776547
35.326703118285,480147.73776547
35.413343118285,480147.73776547
35.499983118285,480147.73776547
35.586623118285,480147.73776547
35.673263118285,480147.73776547
35.759903118285,480147.73776547
35.846543118285,480147.73776547
35.933183118285,480147.73776547
36.019823118285,480147.73776547
36.106463118285,480147.73776547
36.193103118285,480147.73776547
36.279743118285,480147.73776547
36.366383118285,480147.73776547
36.453023118285,480147.73776547
36.539663118285,480147.73776547
36.626303118285,480147.73776547
36.712943118285,480147.73776547
36.801614099435,479254.87514469
36.892449672765,457970.35759184
36.983258157386,458106.97286297
37.070391665794,477428.26795415
37.157031665794,480147.73776547
37.243671665794,480147.73776547
37.330311665794,480147.73776547
37.416951665794,480147.73776547
37.503591665794,480147.73776547
37.590231665794,480147.73776547
37.679780994319,474554.0887907
37.778869958767,419824.75275368
37.877958923215,419824.75275368
37.973439395682,435691.18297333
38.064213941858,458278.2481704
38.155505306306,455683.84536191
38.246279852482,458278.2481704
38.337054398658,458278.2481704
38.428345763106,455683.84536191
38.519120309282,458278.2481704
38.609894855458,458278.2481704
38.701186219906,455683.84536191
38.791960766082,458278.2481704
38.882735312258,458278.2481704
38.974026676706,455683.84536191
39.062733949794,468958.16489288
39.149373949794,480147.73776547
39.236013949794,480147.73776547
39.322653949794,480147.73776547
39.409293949794,480147.73776547
39.495933949794,480147.73776547
39.582573949794,480147.73776547
39.669213949794,480147.73776547
39.755853949794,480147.73776547
39.842493949794,480147.73776547
39.929133949794,480147.73776547
40.015773949794,480147.73776547
40.102413949794,480147.73776547
40.189053949794,480147.73776547
40.275693949794,480147.73776547
40.362333949794,480147.73776547
40.448973949794,480147.73776547
40.535613949794,480147.73776547
40.622253949794,480147.73776547
40.708893949794,480147.73776547
40.795533949794,480147.73776547
40.882173949794,480147.73776547
40.968813949794,480147.73776547
41.055453949794,480147.73776547
41.142093949794,480147.73776547
41.228733949794,480147.73776547
41.315373949794,480147.73776547
41.404105958336,478925.25705518
41.494914443008,458106.97260569
41.586110841698,456158.36368067
41.67281186896,479809.77058426
41.75945186896,480147.73776547
41.84609186896,480147.73776547
41.93273186896,480147.73776547
42.01937186896,480147.73776547
42.10601186896,480147.73776547
42.19265186896,480147.73776547
42.27929186896,490489.38134811
42.37722352563,424786.03359258
42.477469797856,414978.02438194
42.574309144032,429577.45629957
42.66560050848,455683.84536191
42.756375054656,458278.2481704
42.847149600832,458278.2481704
42.93844096528,455683.84536191
43.029215511456,458278.2481704
43.119990057632,458278.2481704
43.21128142208,455683.84536191
43.302055968256,458278.2481704
43.392830514432,458278.2481704
43.48412187888,455683.84536191
43.574896425056,458278.2481704
43.66515415296,460902.36222483
43.75179415296,480147.73776547
43.83843415296,480147.73776547
43.92507415296,480147.73776547
44.01171415296,480147.73776547
44.09835415296,480147.73776547
44.18499415296,480147.73776547
44.27163415296,480147.73776547
44.35827415296,480147.73776547
44.44491415296,480147.73776547
44.53155415296,480147.73776547
44.61819415296,480147.73776547
44.70483415296,480147.73776547
44.79147415296,480147.73776547
44.87811415296,480147.73776547
44.96475415296,480147.73776547
45.05139415296,480147.73776547
45.13803415296,480147.73776547
45.22467415296,480147.73776547
45.31131415296,480147.73776547
45.39795415296,480147.73776547
45.48459415296,480147.73776547
45.57123415296,480147.73776547
45.65787415296,480147.73776547
45.74451415296,480147.73776547
45.83115415296,480147.73776547
45.91779415296,480147.73776547
46.00443415296,490489.38134811
46.096203825857,453308.79676002
46.187046626038,457933.924506
46.275239519359,471693.33529615
46.361879519359,480147.73776547
46.448519519359,480147.73776547
46.535159519359,480147.73776547
46.621799519359,480147.73776547
46.708439519359,480147.73776547
46.795079519359,480147.73776547
46.881719519359,490489.38134811
46.980938186938,419275.93884364
47.080052157037,419718.83437267
47.177253612703,427977.12971444
47.268028158879,458278.2481704
47.358802705055,458278.2481704
47.450094069503,455683.84536191
47.540868615679,458278.2481704
47.631643161855,458278.2481704
47.722934526303,455683.84536191
47.813709072479,458278.2481704
47.904483618655,458278.2481704
47.995774983103,455683.84536191
48.086549529279,458278.2481704
48.177324075455,458278.2481704
48.267581803359,460902.36222483
48.354221803359,480147.73776547
48.440861803359,480147.73776547
48.527501803359,480147.73776547
48.614141803359,480147.73776547
48.700781803359,480147.73776547
48.787421803359,480147.73776547
48.874061803359,480147.73776547
48.960701803359,480147.73776547
49.047341803359,480147.73776547
49.133981803359,480147.73776547
49.220621803359,480147.73776547
49.307261803359,480147.73776547
49.393901803359,480147.73776547
49.480541803359,480147.73776547
49.567181803359,480147.73776547
49.653821803359,480147.73776547
49.740461803359,480147.73776547
49.827101803359,480147.73776547
49.913741803359,480147.73776547
50.000381803359,480147.73776547
50.087021803359,480147.73776547
50.173661803359,480147.73776547
50.260301803359,480147.73776547
50.346941803359,480147.73776547
50.433581803359,480147.73776547
50.520221803359,480147.73776547
50.606861803359,490489.38134811
50.698697114484,452984.7995329
50.789508419805,458092.74355161
50.877673812251,471840.46762429
50.964313812251,480147.73776547
51.050953812251,480147.73776547
51.137593812251,480147.73776547
51.224233812251,480147.73776547
51.310873812251,480147.73776547
51.397513812251,480147.73776547
51.484153812251,490489.38134811
51.58344193407,418982.64603933
51.682549628466,419745.41183231
51.779687905595,428255.48516529
51.870462451771,458278.2481704
51.961753816219,455683.84536191
52.052528362395,458278.2481704
52.143302908571,458278.2481704
52.234594273019,455683.84536191
52.325368819195,458278.2481704
52.416143365371,458278.2481704
52.507434729819,455683.84536191
52.598209275995,458278.2481704
52.688983822171,458278.2481704
52.780275186619,455683.84536191
52.870016096251,463556.70084679
52.956656096251,480147.73776547
53.043296096251,480147.73776547
53.129936096251,480147.73776547
53.216576096251,480147.73776547
53.303216096251,480147.73776547
53.389856096251,480147.73776547
53.476496096251,480147.73776547
53.563136096251,480147.73776547
53.649776096251,480147.73776547
53.736416096251,480147.73776547
53.823056096251,480147.73776547
53.909696096251,480147.73776547
53.996336096251,480147.73776547
54.082976096251,480147.73776547
54.169616096251,480147.73776547
54.256256096251,480147.73776547
54.342896096251,480147.73776547
54.429536096251,480147.73776547
54.516176096251,480147.73776547
54.602816096251,480147.73776547
54.689456096251,480147.73776547
54.776096096251,480147.73776547
54.862736096251,480147.73776547
54.949376096251,480147.73776547
55.036016096251,480147.73776547
55.122656096251,480147.73776547
55.209296096251,490489.38134811
55.301168172737,452803.52410821
55.392355714669,456202.66890209
55.48010811068,474061.12984978
55.56674811068,480147.73776547
55.65338811068,480147.73776547
55.74002811068,480147.73776547
55.82666811068,480147.73776547
55.91330811068,480147.73776547
55.99994811068,480147.73776547
56.08658811068,490489.38134811
56.1870602934,414044.95128699
56.286193245111,419638.46815815
56.382122204024,433654.24238293
56.473413568472,455683.84536191
56.564188114648,458278.2481704
56.654962660824,458278.2481704
56.746254025272,455683.84536191
56.837028571448,458278.2481704
56.927803117624,458278.2481704
57.019094482072,455683.84536191
57.109869028248,458278.2481704
57.200643574424,458278.2481704
57.291934938872,455683.84536191
57.382709485048,458278.2481704
57.47245039468,463556.70084679
57.55909039468,480147.73776547
57.64573039468,480147.73776547
57.73237039468,480147.73776547
57.81901039468,480147.73776547
57.90565039468,480147.73776547
57.99229039468,480147.73776547
58.07893039468,480147.73776547
58.16557039468,480147.73776547
58.25221039468,480147.73776547
58.33885039468,480147.73776547
58.42549039468,480147.73776547
58.51213039468,480147.73776547
58.59877039468,480147.73776547
58.68541039468,480147.73776547
58.77205039468,480147.73776547
58.85869039468,480147.73776547
58.94533039468,480147.73776547
59.03197039468,480147.73776547
59.11861039468,480147.73776547
59.20525039468,480147.73776547
59.29189039468,480147.73776547
59.37853039468,480147.73776547
59.46517039468,480147.73776547
59.55181039468,480147.73776547
59.63845039468,480147.73776547
59.72509039468,480147.73776547
59.81173039468,490489.38134811
59.904019096773,450759.40019266
59.994854664256,457970.38707096
60.082538928345,474429.48209927
60.169178928345,480147.73776547
60.255818928345,480147.73776547
60.342458928345,480147.73776547
60.429098928345,480147.73776547
60.515738928345,480147.73776547
60.602378928345,480147.73776547
60.690506417262,482210.49438982
60.789613935185,419746.15924011
60.88871500059,419773.48911429
60.985069839961,431737.52633041
61.075844386137,458278.2481704
61.166618932313,458278.2481704
61.257910296761,455683.84536191
61.348684842937,458278.2481704
61.439459389113,458278.2481704
61.530750753561,455683.84536191
61.621525299737,458278.2481704
61.712299845913,458278.2481704
61.803591210361,455683.84536191
61.894365756537,458278.2481704
61.985140302713,458278.2481704
62.074881212345,463556.70084679
62.161521212345,480147.73776547
62.248161212345,480147.73776547
62.334801212345,480147.73776547
62.421441212345,480147.73776547
62.508081212345,480147.73776547
62.594721212345,480147.73776547
62.681361212345,480147.73776547
62.768001212345,480147.73776547
62.854641212345,480147.73776547
62.941281212345,480147.73776547
63.027921212345,480147.73776547
63.114561212345,480147.73776547
63.201201212345,480147.73776547
63.287841212345,480147.73776547
63.374481212345,480147.73776547
63.461121212345,480147.73776547
63.547761212345,480147.73776547
63.634401212345,480147.73776547
63.721041212345,480147.73776547
63.807681212345,480147.73776547
63.894321212345,480147.73776547
63.980961212345,480147.73776547
64.067601212345,480147.73776547
64.154241212345,480147.73776547
64.240881212345,480147.73776547
64.327521212345,480147.73776547
64.415675375353,482064.58492656
64.506510948791,457970.35704733
64.597319433463,458106.97260569
64.684959131511,474670.73628227
64.771599131511,480147.73776547
64.858239131511,480147.73776547
64.944879131511,480147.73776547
65.031519131511,480147.73776547
65.118159131511,480147.73776547
65.204799131511,480147.73776547
65.291439131511,480147.73776547
65.387935947025,440387.58972139
65.487036547591,419775.45809417
65.585939588311,420613.96391009
65.676714134487,458278.2481704
65.768005498935,455683.84536191
65.858780045111,458278.2481704
65.949554591287,458278.2481704
66.040845955735,455683.84536191
66.131620501911,458278.2481704
66.222395048087,458278.2481704
66.313686412535,455683.84536191
66.404460958711,458278.2481704
66.495235504887,458278.2481704
66.586526869335,455683.84536191
66.677301415511,458278.2481704
66.763941415511,480147.73776547
66.850581415511,480147.73776547
66.937221415511,480147.73776547
67.023861415511,480147.73776547
67.110501415511,480147.73776547
67.197141415511,480147.73776547
67.283781415511,480147.73776547
67.370421415511,480147.73776547
67.457061415511,480147.73776547
67.543701415511,480147.73776547
67.630341415511,480147.73776547
67.716981415511,480147.73776547
67.803621415511,480147.73776547
67.890261415511,480147.73776547
67.976901415511,480147.73776547
68.063541415511,480147.73776547
68.150181415511,480147.73776547
68.236821415511,480147.73776547
68.323461415511,480147.73776547
68.410101415511,480147.73776547
68.496741415511,480147.73776547
68.583381415511,480147.73776547
68.670021415511,480147.73776547
68.756661415511,480147.73776547
68.843301415511,480147.73776547
68.929941415511,480147.73776547
69.016581415511,480147.73776547
69.107407487093,467883.27690286
69.198608816312,456133.7028335
69.28738678191,468584.74081701
69.37402678191,480147.73776547
69.46066678191,480147.73776547
69.54730678191,480147.73776547
69.63394678191,480147.73776547
69.72058678191,480147.73776547
69.80722678191,480147.73776547
69.89386678191,482363.80424746
69.990419447344,438144.29989939
70.089515001631,419796.8344727
70.18836723871,420830.13221799
70.279658603158,455683.84536191
70.370433149334,458278.2481704
70.46120769551,458278.2481704
70.552499059958,455683.84536191
70.643273606134,458278.2481704
70.73404815231,458278.2481704
70.825339516758,455683.84536191
70.916114062934,458278.2481704
71.00688860911,458278.2481704
71.098179973558,455683.84536191
71.188954519734,458278.2481704
71.27972906591,458278.2481704
71.36636906591,480147.73776547
71.45300906591,480147.73776547
71.53964906591,480147.73776547
71.62628906591,480147.73776547
71.71292906591,480147.73776547
71.79956906591,480147.73776547
71.88620906591,480147.73776547
71.97284906591,480147.73776547
72.05948906591,480147.73776547
72.14612906591,480147.73776547
72.23276906591,480147.73776547
72.31940906591,480147.73776547
72.40604906591,480147.73776547
72.49268906591,480147.73776547
72.57932906591,480147.73776547
72.66596906591,480147.73776547
72.75260906591,480147.73776547
72.83924906591,480147.73776547
72.92588906591,480147.73776547
73.01252906591,480147.73776547
73.09916906591,480147.73776547
73.18580906591,480147.73776547
73.27244906591,480147.73776547
73.35908906591,480147.73776547
73.44572906591,480147.73776547
73.53236906591,480147.73776547
73.61900906591,482363.80424746
73.710260348654,463598.96242425
73.801101828644,457940.57961825
73.889820776175,468896.45512831
73.976460776175,480147.73776547
74.063100776175,480147.73776547
74.149740776175,480147.73776547
74.236380776175,480147.73776547
74.323020776175,480147.73776547
74.409660776175,480147.73776547
74.496300776175,485318.55955679
74.594102923816,429929.20926793
74.693225189973,419683.70592042
74.791318051247,424087.94543978
74.882092597423,458278.2481704
74.972867143599,458278.2481704
75.064158508047,455683.84536191
75.154933054223,458278.2481704
75.245707600399,458278.2481704
75.336998964847,455683.84536191
75.427773511023,458278.2481704
75.518548057199,458278.2481704
75.609839421647,455683.84536191
75.700613967823,458278.2481704
75.791388513999,458278.2481704
75.882163060175,458278.2481704
75.968803060175,480147.73776547
76.055443060175,480147.73776547
76.142083060175,480147.73776547
76.228723060175,480147.73776547
76.315363060175,480147.73776547
76.402003060175,480147.73776547
76.488643060175,480147.73776547
76.575283060175,480147.73776547
76.661923060175,480147.73776547
76.748563060175,480147.73776547
76.835203060175,480147.73776547
76.921843060175,480147.73776547
77.008483060175,480147.73776547
77.095123060175,480147.73776547
77.181763060175,480147.73776547
77.268403060175,480147.73776547
77.355043060175,480147.73776547
77.441683060175,480147.73776547
77.528323060175,480147.73776547
77.614963060175,480147.73776547
77.701603060175,480147.73776547
77.788243060175,480147.73776547
77.874883060175,480147.73776547
77.961523060175,480147.73776547
78.048163060175,480147.73776547
78.134803060175,480147.73776547
78.221443060175,485318.55955679
78.312761558151,460454.35406801
78.403572864565,458092.73803803
78.492255074604,469090.70017206
78.578895074604,480147.73776547
78.665535074604,480147.73776547
78.752175074604,480147.73776547
78.838815074604,480147.73776547
78.925455074604,480147.73776547
79.012095074604,480147.73776547
79.098735074604,488273.31486611
79.196582124067,427115.58733105
79.295682065191,419778.25141135
79.393752349676,424185.57485028
79.484526895852,458278.2481704
79.5758182603,455683.84536191
79.666592806476,458278.2481704
79.757367352652,458278.2481704
79.8486587171,455683.84536191
79.939433263276,458278.2481704
80.030207809452,458278.2481704
80.1214991739,455683.84536191
80.212273720076,458278.2481704
80.303048266252,458278.2481704
80.3943396307,455683.84536191
80.484597358604,460902.36222483
80.571237358604,480147.73776547
80.657877358604,480147.73776547
80.744517358604,480147.73776547
80.831157358604,480147.73776547
80.917797358604,480147.73776547
81.004437358604,480147.73776547
81.091077358604,480147.73776547
81.177717358604,480147.73776547
81.264357358604,480147.73776547
81.350997358604,480147.73776547
81.437637358604,480147.73776547
81.524277358604,480147.73776547
81.610917358604,480147.73776547
81.697557358604,480147.73776547
81.784197358604,480147.73776547
81.870837358604,480147.73776547
81.957477358604,480147.73776547
82.044117358604,480147.73776547
82.130757358604,480147.73776547
82.217397358604,480147.73776547
82.304037358604,480147.73776547
82.390677358604,480147.73776547
82.477317358604,480147.73776547
82.563957358604,480147.73776547
82.650597358604,480147.73776547
82.737237358604,480147.73776547
82.823877358604,488273.31486611
82.915220952474,457525.24319854
83.006420909103,456140.56779904
83.09468016612,471338.6607366
83.18132016612,480147.73776547
83.26796016612,480147.73776547
83.35460016612,480147.73776547
83.44124016612,480147.73776547
83.52788016612,480147.73776547
83.61452016612,480147.73776547
83.70116016612,490489.38134811
83.799045865055,424985.47236838
83.899338095016,414787.86558218
83.996177441192,429577.45629957
84.08746880564,455683.84536191
84.178243351816,458278.2481704
84.269017897992,458278.2481704
84.36030926244,455683.84536191
84.451083808616,458278.2481704
84.541858354792,458278.2481704
84.63314971924,455683.84536191
84.723924265416,458278.2481704
84.814698811592,458278.2481704
84.90599017604,455683.84536191
84.996764722216,458278.2481704
85.08702245012,460902.36222483
85.17366245012,480147.73776547
85.26030245012,480147.73776547
85.34694245012,480147.73776547
85.43358245012,480147.73776547
85.52022245012,480147.73776547
85.60686245012,480147.73776547
85.69350245012,480147.73776547
85.78014245012,480147.73776547
85.86678245012,480147.73776547
85.95342245012,480147.73776547
86.04006245012,480147.73776547
86.12670245012,480147.73776547
86.21334245012,480147.73776547
86.29998245012,480147.73776547
86.38662245012,480147.73776547
86.47326245012,480147.73776547
86.55990245012,480147.73776547
86.64654245012,480147.73776547
86.73318245012,480147.73776547
86.81982245012,480147.73776547
86.90646245012,480147.73776547
86.99310245012,480147.73776547
87.07974245012,480147.73776547
87.16638245012,480147.73776547
87.25302245012,480147.73776547
87.33966245012,480147.73776547
87.42630245012,490489.38134811
87.518074341032,453297.84083767
87.60890991447,457970.35704733
87.697100369286,471706.37782506
87.783740369286,480147.73776547
87.870380369286,480147.73776547
87.957020369286,480147.73776547
88.043660369286,480147.73776547
88.130300369286,480147.73776547
88.216940369286,480147.73776547
88.303580369286,480147.73776547
88.398519678918,447612.27108899
88.497662732102,419595.71209487
88.596794890861,419641.82482028
88.68833855399,454427.95905358
88.779113100166,458278.2481704
88.870404464614,455683.84536191
88.96117901079,458278.2481704
89.051953556966,458278.2481704
89.143244921414,455683.84536191
89.23401946759,458278.2481704
89.324794013766,458278.2481704
89.416085378214,455683.84536191
89.50685992439,458278.2481704
89.597634470566,458278.2481704
